Provider_NPI,authorization_count,approval_count,denial_count,pending_count,approval_rate,denial_rate,average_processing_latency,SLA_breach_rate,average_retry_count
1627296270.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1627607228.0,1,0,1,0,0.0,1.0,7.0,0.0,3.0
1627830273.0,1,0,0,1,0.0,0.0,,0.0,3.0
1628127655.0,1,0,0,1,0.0,0.0,,0.0,1.0
1628181464.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
1629592008.0,1,0,1,0,0.0,1.0,25.0,1.0,1.0
1630604156.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1630783173.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1630969279.0,2,2,0,0,1.0,0.0,16.0,1.0,0.0
1630975771.0,1,1,0,0,1.0,0.0,19.0,1.0,0.0
1631224819.0,1,1,0,0,1.0,0.0,1.0,0.0,2.0
1631317667.0,1,0,0,1,0.0,0.0,,0.0,0.0
1631336751.0,1,0,1,0,0.0,1.0,10.0,0.0,1.0
1631472582.0,1,0,1,0,0.0,1.0,5.0,0.0,0.0
1631777604.0,1,1,0,0,1.0,0.0,0.0,0.0,0.0
1631851004.0,1,0,0,1,0.0,0.0,,0.0,0.0
1631910132.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1632021257.0,1,0,1,0,0.0,1.0,20.0,1.0,0.0
1632720472.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1633660149.0,1,0,1,0,0.0,1.0,2.0,0.0,0.0
1633866115.0,1,0,0,1,0.0,0.0,,0.0,1.0
1634306346.0,1,0,0,1,0.0,0.0,,0.0,1.0
1634664956.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1634716773.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1635126913.0,1,0,0,1,0.0,0.0,,0.0,0.0
1635920607.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1636209676.0,1,0,1,0,0.0,1.0,9.0,0.0,3.0
1636267572.0,1,1,0,0,1.0,0.0,5.0,0.0,3.0
1636992530.0,1,1,0,0,1.0,0.0,19.0,1.0,0.0
1637101744.0,1,0,1,0,0.0,1.0,18.0,1.0,0.0
1637411902.0,1,1,0,0,1.0,0.0,2.0,0.0,3.0
1637504199.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
1638888044.0,1,1,0,0,1.0,0.0,13.0,0.0,0.0
1639313302.0,1,1,0,0,1.0,0.0,24.0,1.0,0.0
1639350480.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1639653709.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1639662385.0,1,1,0,0,1.0,0.0,17.0,1.0,3.0
1639784603.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1639970932.0,1,1,0,0,1.0,0.0,13.0,0.0,0.0
1640704078.0,1,0,0,1,0.0,0.0,,0.0,0.0
1640732798.0,1,0,0,1,0.0,0.0,,0.0,0.0
1640842964.0,1,1,0,0,1.0,0.0,5.0,0.0,1.0
1641189067.0,1,0,1,0,0.0,1.0,2.0,0.0,3.0
1641515468.0,1,1,0,0,1.0,0.0,1.0,0.0,1.0
1641804672.0,1,0,0,1,0.0,0.0,,0.0,1.0
1641944891.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1642938040.0,1,1,0,0,1.0,0.0,28.0,1.0,2.0
1643449811.0,1,1,0,0,1.0,0.0,2.0,0.0,1.0
1644032336.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1644630702.0,1,1,0,0,1.0,0.0,4.0,1.0,3.0
1645075010.0,1,1,0,0,1.0,0.0,19.0,1.0,0.0
1645142962.0,1,1,0,0,1.0,0.0,22.0,1.0,0.0
1645543142.0,1,1,0,0,1.0,0.0,10.0,0.0,2.0
1645699327.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1646794742.0,1,0,1,0,0.0,1.0,18.0,1.0,3.0
1647971530.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1648148297.0,1,0,1,0,0.0,1.0,6.0,1.0,2.0
1649357473.0,1,0,1,0,0.0,1.0,8.0,0.0,0.0
1649544490.0,1,0,1,0,0.0,1.0,8.0,0.0,0.0
1650966521.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1651020575.0,1,0,1,0,0.0,1.0,1.0,0.0,2.0
1652199942.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1652636895.0,1,0,0,1,0.0,0.0,,0.0,0.0
1653776747.0,1,0,0,1,0.0,0.0,,0.0,0.0
1654251984.0,1,0,1,0,0.0,1.0,4.0,1.0,0.0
1654556395.0,1,0,1,0,0.0,1.0,10.0,0.0,1.0
1654893854.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1655386700.0,1,0,1,0,0.0,1.0,4.0,1.0,0.0
1655977898.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1656716394.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1656893057.0,1,1,0,0,1.0,0.0,7.0,0.0,3.0
1657105636.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1657113020.0,1,1,0,0,1.0,0.0,4.0,0.0,2.0
1657499083.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1657531109.0,1,0,0,1,0.0,0.0,,0.0,0.0
1658247390.0,1,1,0,0,1.0,0.0,9.0,0.0,2.0
1658706664.0,1,1,0,0,1.0,0.0,16.0,1.0,2.0
1658783128.0,1,0,1,0,0.0,1.0,4.0,1.0,1.0
1658863689.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1658923867.0,1,0,1,0,0.0,1.0,11.0,0.0,0.0
1659694145.0,1,1,0,0,1.0,0.0,18.0,1.0,3.0
1660469758.0,1,0,1,0,0.0,1.0,4.0,0.0,1.0
1663028551.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1664536923.0,1,0,0,1,0.0,0.0,,0.0,0.0
1664703147.0,1,1,0,0,1.0,0.0,20.0,1.0,0.0
1665140744.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1665601239.0,1,0,1,0,0.0,1.0,3.0,0.0,0.0
1666674568.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1667016829.0,1,0,1,0,0.0,1.0,22.0,1.0,2.0
1667567554.0,1,1,0,0,1.0,0.0,23.0,1.0,0.0
1667597436.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1668931759.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
1669840745.0,1,1,0,0,1.0,0.0,12.0,0.0,3.0
1670635817.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1670727739.0,1,0,1,0,0.0,1.0,15.0,1.0,1.0
1671322114.0,1,1,0,0,1.0,0.0,4.0,1.0,0.0
1671533297.0,1,1,0,0,1.0,0.0,21.0,1.0,0.0
1671674660.0,1,0,0,1,0.0,0.0,,0.0,2.0
1671837212.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1673376711.0,1,1,0,0,1.0,0.0,20.0,1.0,2.0
1673698712.0,1,0,1,0,0.0,1.0,6.0,0.0,2.0
1673930408.0,1,0,1,0,0.0,1.0,8.0,0.0,1.0
1675116879.0,1,1,0,0,1.0,0.0,22.0,1.0,0.0
1675552340.0,1,1,0,0,1.0,0.0,1.0,0.0,1.0
1676293489.0,1,1,0,0,1.0,0.0,20.0,1.0,2.0
1678065907.0,1,1,0,0,1.0,0.0,3.0,0.0,2.0
1678128832.0,1,1,0,0,1.0,0.0,22.0,1.0,3.0
1678249996.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1679171810.0,1,1,0,0,1.0,0.0,15.0,1.0,3.0
1680693973.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1680712482.0,1,1,0,0,1.0,0.0,20.0,1.0,0.0
1681218055.0,1,0,1,0,0.0,1.0,10.0,0.0,2.0
1681502859.0,1,0,1,0,0.0,1.0,1.0,0.0,3.0
1681859003.0,1,1,0,0,1.0,0.0,2.0,0.0,2.0
1681886270.0,1,0,0,1,0.0,0.0,,0.0,0.0
1682603142.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1683251156.0,1,0,1,0,0.0,1.0,10.0,0.0,1.0
1684116540.0,1,0,1,0,0.0,1.0,18.0,1.0,0.0
1685425380.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1685665853.0,1,0,0,1,0.0,0.0,,0.0,0.0
1687200880.0,1,1,0,0,1.0,0.0,18.0,1.0,3.0
1687730020.0,1,0,0,1,0.0,0.0,,0.0,1.0
1687874214.0,1,0,1,0,0.0,1.0,3.0,0.0,0.0
1688021657.0,1,1,0,0,1.0,0.0,14.0,0.0,2.0
1688084657.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1688689482.0,1,0,1,0,0.0,1.0,5.0,1.0,3.0
1689473226.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1689612164.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1689724303.0,1,1,0,0,1.0,0.0,15.0,1.0,0.0
1690585178.0,1,1,0,0,1.0,0.0,16.0,1.0,2.0
1690734076.0,1,1,0,0,1.0,0.0,0.0,0.0,0.0
1690748195.0,1,0,1,0,0.0,1.0,5.0,1.0,0.0
1691385301.0,1,0,1,0,0.0,1.0,16.0,1.0,2.0
1692179727.0,1,1,0,0,1.0,0.0,14.0,0.0,1.0
1692782863.0,1,0,0,1,0.0,0.0,,0.0,0.0
1693022719.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1693049903.0,1,1,0,0,1.0,0.0,4.0,0.0,3.0
1693909696.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1694490928.0,1,1,0,0,1.0,0.0,7.0,0.0,1.0
1695158998.0,1,1,0,0,1.0,0.0,3.0,0.0,2.0
1695419265.0,1,0,1,0,0.0,1.0,2.0,0.0,0.0
1695653965.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1696750907.0,1,1,0,0,1.0,0.0,23.0,1.0,0.0
1697192554.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1697397206.0,1,0,1,0,0.0,1.0,8.0,0.0,3.0
1697489570.0,1,0,1,0,0.0,1.0,16.0,1.0,0.0
1698101444.0,1,0,0,1,0.0,0.0,,0.0,0.0
1698358859.0,1,0,1,0,0.0,1.0,7.0,0.0,0.0
1698756494.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1699301136.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1699849181.0,1,0,1,0,0.0,1.0,17.0,1.0,0.0
1700044857.0,1,0,0,1,0.0,0.0,,0.0,0.0
1700231324.0,1,1,0,0,1.0,0.0,24.0,1.0,2.0
1700762079.0,1,1,0,0,1.0,0.0,6.0,0.0,2.0
1700895367.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1700952426.0,1,0,1,0,0.0,1.0,17.0,1.0,0.0
1701584251.0,1,0,0,1,0.0,0.0,,0.0,2.0
1702308694.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1702699839.0,1,1,0,0,1.0,0.0,19.0,1.0,3.0
1703496238.0,1,1,0,0,1.0,0.0,2.0,0.0,3.0
1705191868.0,1,1,0,0,1.0,0.0,26.0,1.0,0.0
1706877304.0,1,0,1,0,0.0,1.0,10.0,0.0,0.0
1707865465.0,1,1,0,0,1.0,0.0,36.0,1.0,1.0
1707948594.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1708313466.0,1,1,0,0,1.0,0.0,20.0,1.0,2.0
1708846150.0,1,1,0,0,1.0,0.0,5.0,0.0,3.0
1709922727.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1709986502.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1711019122.0,1,0,0,1,0.0,0.0,,0.0,1.0
1711578573.0,1,1,0,0,1.0,0.0,0.0,0.0,1.0
1712727944.0,1,0,1,0,0.0,1.0,17.0,1.0,3.0
1712799907.0,1,0,1,0,0.0,1.0,9.0,0.0,1.0
1713095729.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1713842218.0,1,1,0,0,1.0,0.0,23.0,1.0,0.0
1714655874.0,1,0,1,0,0.0,1.0,21.0,1.0,3.0
1715170145.0,1,0,1,0,0.0,1.0,8.0,0.0,0.0
1716774291.0,1,1,0,0,1.0,0.0,21.0,1.0,0.0
1717741973.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1718734988.0,1,1,0,0,1.0,0.0,14.0,0.0,1.0
1718815441.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1718964843.0,1,0,1,0,0.0,1.0,3.0,0.0,0.0
1718977529.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1719137415.0,1,0,1,0,0.0,1.0,10.0,0.0,3.0
1719644932.0,1,1,0,0,1.0,0.0,4.0,1.0,0.0
1720093927.0,1,1,0,0,1.0,0.0,27.0,1.0,0.0
1720918893.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1721195275.0,1,1,0,0,1.0,0.0,13.0,0.0,0.0
1721437904.0,1,0,1,0,0.0,1.0,7.0,0.0,0.0
1722125811.0,1,0,1,0,0.0,1.0,12.0,0.0,2.0
1723410885.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1724738668.0,1,0,1,0,0.0,1.0,7.0,0.0,2.0
1725115448.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1725695034.0,1,1,0,0,1.0,0.0,10.0,0.0,3.0
1726181679.0,2,2,0,0,1.0,0.0,1.0,0.0,0.0
1727690159.0,1,1,0,0,1.0,0.0,8.0,0.0,0.0
1727849657.0,1,0,0,1,0.0,0.0,,0.0,0.0
1729212672.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1730188865.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1730293791.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1730838083.0,1,0,1,0,0.0,1.0,8.0,0.0,2.0
1731624821.0,2,2,0,0,1.0,0.0,3.0,0.0,0.0
1732655317.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1733004905.0,1,0,1,0,0.0,1.0,13.0,0.0,2.0
1733565459.0,1,1,0,0,1.0,0.0,13.0,0.0,1.0
1734143684.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1735853015.0,1,0,0,1,0.0,0.0,,0.0,0.0
1736648221.0,2,0,0,2,0.0,0.0,,0.0,0.0
1736877541.0,1,1,0,0,1.0,0.0,11.0,0.0,1.0
1737558849.0,1,0,1,0,0.0,1.0,3.0,0.0,2.0
1737655685.0,1,0,0,1,0.0,0.0,,0.0,1.0
1738765315.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1739313686.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1739459540.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
1739923358.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1740067115.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1740097363.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1740763924.0,1,1,0,0,1.0,0.0,5.0,1.0,3.0
1740767757.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1741016735.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1741345261.0,1,0,1,0,0.0,1.0,2.0,0.0,1.0
1741881760.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1743021372.0,1,1,0,0,1.0,0.0,11.0,0.0,1.0
1744131442.0,1,1,0,0,1.0,0.0,4.0,0.0,1.0
1744423878.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1744847326.0,2,2,0,0,1.0,0.0,10.0,0.0,3.0
1745139534.0,1,0,0,1,0.0,0.0,,0.0,0.0
1745767042.0,1,1,0,0,1.0,0.0,14.0,0.0,2.0
1745911772.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1746373427.0,1,0,1,0,0.0,1.0,16.0,1.0,3.0
1747005905.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1747555367.0,1,0,1,0,0.0,1.0,8.0,0.0,0.0
1747857638.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1747934834.0,1,1,0,0,1.0,0.0,10.0,1.0,0.0
1747988911.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1748003566.0,2,2,0,0,1.0,0.0,8.0,0.0,1.0
1748015567.0,1,0,0,1,0.0,0.0,,0.0,0.0
1749181150.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1749319627.0,1,0,0,1,0.0,0.0,,0.0,3.0
1750054655.0,1,0,1,0,0.0,1.0,19.0,1.0,1.0
1752852447.0,1,0,1,0,0.0,1.0,11.0,0.0,3.0
1753655289.0,1,0,1,0,0.0,1.0,1.0,0.0,2.0
1753655371.0,1,0,0,1,0.0,0.0,,0.0,2.0
1754115733.0,1,1,0,0,1.0,0.0,13.0,0.0,0.0
1754738074.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1754858698.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1755291340.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1755432583.0,1,0,0,1,0.0,0.0,,0.0,2.0
1755776663.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1756550744.0,2,0,2,0,0.0,1.0,9.0,0.0,3.0
1756716371.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1757072862.0,2,2,0,0,1.0,0.0,14.0,0.0,0.0
1757165503.0,1,0,1,0,0.0,1.0,2.0,0.0,2.0
1758116259.0,1,1,0,0,1.0,0.0,5.0,1.0,0.0
1758642961.0,1,0,0,1,0.0,0.0,,0.0,0.0
1758643767.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1759340475.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1759465872.0,1,1,0,0,1.0,0.0,24.0,1.0,1.0
1759735508.0,2,2,0,0,1.0,0.0,9.0,0.0,3.0
1761534761.0,1,0,0,1,0.0,0.0,,0.0,1.0
1762149484.0,1,1,0,0,1.0,0.0,20.0,1.0,3.0
1762798640.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1763761758.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1764464189.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1765029199.0,1,1,0,0,1.0,0.0,15.0,1.0,3.0
1765505171.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1765628669.0,1,1,0,0,1.0,0.0,13.0,0.0,0.0
1765855555.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1765917292.0,1,1,0,0,1.0,0.0,7.0,0.0,1.0
1765930688.0,1,1,0,0,1.0,0.0,4.0,0.0,2.0
1766209834.0,1,0,1,0,0.0,1.0,8.0,0.0,1.0
1766438964.0,1,0,0,1,0.0,0.0,,0.0,0.0
1767034959.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1767279698.0,1,0,1,0,0.0,1.0,3.0,0.0,3.0
1767675128.0,1,0,0,1,0.0,0.0,,0.0,0.0
1767998969.0,1,0,1,0,0.0,1.0,7.0,0.0,0.0
1768022903.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1768301479.0,1,1,0,0,1.0,0.0,25.0,1.0,0.0
1768330466.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1768885063.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1769173791.0,1,0,1,0,0.0,1.0,8.0,0.0,0.0
1769192778.0,1,1,0,0,1.0,0.0,0.0,0.0,0.0
1769293828.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1769339028.0,1,1,0,0,1.0,0.0,13.0,0.0,3.0
1769543545.0,1,1,0,0,1.0,0.0,4.0,0.0,0.0
1770535432.0,1,1,0,0,1.0,0.0,10.0,1.0,0.0
1771342552.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1771980517.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1772438173.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1773542100.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1774408306.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1774428030.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
1776226900.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1776348138.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1777035662.0,1,0,1,0,0.0,1.0,7.0,1.0,3.0
1777141817.0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
1777282363.0,1,0,0,1,0.0,0.0,,0.0,2.0
1777559121.0,1,0,1,0,0.0,1.0,7.0,0.0,0.0
1778501552.0,1,1,0,0,1.0,0.0,7.0,0.0,3.0
1780061231.0,1,1,0,0,1.0,0.0,3.0,0.0,3.0
1780989487.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1781183257.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1781970684.0,1,1,0,0,1.0,0.0,27.0,1.0,0.0
1782125198.0,1,1,0,0,1.0,0.0,1.0,0.0,3.0
1784498122.0,1,1,0,0,1.0,0.0,10.0,0.0,2.0
1784771681.0,1,0,1,0,0.0,1.0,8.0,0.0,1.0
1784964964.0,1,1,0,0,1.0,0.0,22.0,1.0,3.0
1785488753.0,1,1,0,0,1.0,0.0,5.0,0.0,1.0
1786839338.0,2,0,2,0,0.0,1.0,14.0,0.0,2.0
1787623936.0,1,0,1,0,0.0,1.0,10.0,0.0,0.0
1788079877.0,1,0,0,1,0.0,0.0,,0.0,3.0
1788171623.0,1,0,0,1,0.0,0.0,,0.0,0.0
1788274542.0,1,0,1,0,0.0,1.0,6.0,0.0,0.0
1788442421.0,1,0,1,0,0.0,1.0,7.0,0.0,0.0
1788450095.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1788833886.0,1,1,0,0,1.0,0.0,26.0,1.0,1.0
1788996086.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1789149955.0,1,0,1,0,0.0,1.0,4.0,0.0,2.0
1789344893.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1789637255.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1789897148.0,1,1,0,0,1.0,0.0,0.0,0.0,1.0
1790236010.0,1,1,0,0,1.0,0.0,22.0,1.0,0.0
1792578374.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1794914666.0,1,0,1,0,0.0,1.0,18.0,1.0,3.0
1795443196.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1795509320.0,1,0,1,0,0.0,1.0,12.0,0.0,0.0
1796847624.0,1,1,0,0,1.0,0.0,13.0,0.0,0.0
1797299363.0,1,1,0,0,1.0,0.0,12.0,0.0,3.0
1797537146.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1798565695.0,1,1,0,0,1.0,0.0,1.0,0.0,3.0
1798610365.0,1,1,0,0,1.0,0.0,13.0,0.0,1.0
1799752064.0,1,1,0,0,1.0,0.0,5.0,0.0,3.0
1799796391.0,1,1,0,0,1.0,0.0,18.0,1.0,2.0
1800932874.0,1,1,0,0,1.0,0.0,3.0,0.0,2.0
1801652647.0,1,0,1,0,0.0,1.0,19.0,1.0,0.0
1801938657.0,1,1,0,0,1.0,0.0,12.0,0.0,2.0
1802106263.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1802160976.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1802805593.0,1,1,0,0,1.0,0.0,8.0,0.0,1.0
1803325815.0,1,1,0,0,1.0,0.0,2.0,0.0,1.0
1803644959.0,1,1,0,0,1.0,0.0,9.0,0.0,2.0
1803765526.0,1,1,0,0,1.0,0.0,10.0,0.0,2.0
1804001535.0,1,1,0,0,1.0,0.0,1.0,0.0,2.0
1804120416.0,1,1,0,0,1.0,0.0,12.0,0.0,0.0
1804927930.0,1,1,0,0,1.0,0.0,21.0,1.0,2.0
1805125682.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1805233278.0,1,1,0,0,1.0,0.0,11.0,0.0,3.0
1805385243.0,1,1,0,0,1.0,0.0,8.0,0.0,3.0
1806031490.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1806266049.0,2,2,0,0,1.0,0.0,8.0,0.0,2.0
1806408805.0,1,0,1,0,0.0,1.0,2.0,0.0,0.0
1806661578.0,1,1,0,0,1.0,0.0,5.0,0.0,1.0
1806690120.0,1,0,1,0,0.0,1.0,9.0,0.0,0.0
1806698973.0,1,1,0,0,1.0,0.0,17.0,1.0,0.0
1808572086.0,1,1,0,0,1.0,0.0,20.0,1.0,1.0
1809887091.0,1,0,0,1,0.0,0.0,,0.0,2.0
1810657183.0,1,1,0,0,1.0,0.0,14.0,0.0,0.0
1810891009.0,1,1,0,0,1.0,0.0,11.0,0.0,2.0
1811025333.0,1,1,0,0,1.0,0.0,6.0,0.0,0.0
1811196798.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1811216350.0,1,1,0,0,1.0,0.0,5.0,0.0,0.0
1811355489.0,1,0,1,0,0.0,1.0,9.0,1.0,0.0
1811419607.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1812254873.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1813276073.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
1814002461.0,1,0,0,1,0.0,0.0,,0.0,0.0
1814321349.0,1,1,0,0,1.0,0.0,4.0,0.0,1.0
1815225976.0,1,1,0,0,1.0,0.0,23.0,1.0,0.0
1815381641.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1815601762.0,1,1,0,0,1.0,0.0,18.0,1.0,0.0
1815808566.0,1,0,1,0,0.0,1.0,5.0,1.0,0.0
1816433056.0,1,0,1,0,0.0,1.0,6.0,0.0,0.0
1816566619.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1816977047.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1817907861.0,1,0,1,0,0.0,1.0,8.0,0.0,1.0
1818550074.0,1,1,0,0,1.0,0.0,10.0,0.0,0.0
1818612781.0,1,0,1,0,0.0,1.0,21.0,1.0,0.0
1818918869.0,1,1,0,0,1.0,0.0,6.0,0.0,2.0
1819073672.0,1,0,1,0,0.0,1.0,23.0,1.0,0.0
1820572010.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1820688810.0,1,1,0,0,1.0,0.0,11.0,0.0,0.0
1821121059.0,1,0,0,1,0.0,0.0,,0.0,0.0
1821364167.0,1,0,1,0,0.0,1.0,4.0,1.0,3.0
1821599397.0,1,1,0,0,1.0,0.0,3.0,0.0,0.0
1821622311.0,1,0,1,0,0.0,1.0,8.0,0.0,2.0
1821687605.0,1,1,0,0,1.0,0.0,5.0,0.0,2.0
1822504090.0,1,1,0,0,1.0,0.0,12.0,0.0,1.0
1822557506.0,1,1,0,0,1.0,0.0,7.0,0.0,0.0
1823042887.0,1,1,0,0,1.0,0.0,16.0,1.0,0.0
1824077810.0,1,1,0,0,1.0,0.0,11.0,0.0,1.0
1824097504.0,1,1,0,0,1.0,0.0,17.0,1.0,1.0
1824516133.0,1,1,0,0,1.0,0.0,2.0,0.0,0.0
1825268748.0,1,1,0,0,1.0,0.0,7.0,1.0,0.0
1825331560.0,1,0,1,0,0.0,1.0,13.0,0.0,0.0
1825357460.0,1,1,0,0,1.0,0.0,12.0,0.0,3.0
1826753726.0,1,0,0,1,0.0,0.0,,0.0,2.0
1826794827.0,1,1,0,0,1.0,0.0,1.0,0.0,0.0
1827259214.0,1,0,1,0,0.0,1.0,2.0,0.0,0.0
1827320632.0,1,0,1,0,0.0,1.0,19.0,1.0,0.0
1828477965.0,1,0,0,1,0.0,0.0,,0.0,2.0
1830267095.0,1,1,0,0,1.0,0.0,21.0,1.0,3.0
1831839755.0,1,1,0,0,1.0,0.0,9.0,0.0,0.0
