Record_ID,Total_Rule_Violations,High,Medium,Low
MC103510,1,1,0,0
MC100777,0,0,0,0
MC102040,1,1,0,0
MC100949,1,1,0,0
MC103049,1,1,0,0
MC101446,1,1,0,0
MC100981,1,1,0,0
MC104636,1,1,0,0
MC104349,0,0,0,0
MC102589,1,1,0,0
MC100744,1,1,0,0
MC103157,0,0,0,0
MC100124,0,0,0,0
MC102273,1,1,0,0
MC104928,1,1,0,0
MC104874,1,1,0,0
MC101378,0,0,0,0
MC102847,1,1,0,0
MC104177,0,0,0,0
MC101329,0,0,0,0
MC100858,1,1,0,0
MC101152,0,0,0,0
MC101433,1,1,0,0
MC102206,0,0,0,0
MC103992,0,0,0,0
MC102041,1,1,0,0
MC104027,0,0,0,0
MC104350,1,1,0,0
MC100652,1,1,0,0
MC104522,0,0,0,0
MC101199,1,1,0,0
MC101695,0,0,0,0
MC101418,0,0,0,0
MC104100,1,1,0,0
MC102547,1,1,0,0
MC100050,1,1,0,0
MC103971,1,1,0,0
MC102713,0,0,0,0
MC100749,3,3,0,0
MC102756,0,0,0,0
MC104826,3,3,0,0
MC103591,0,0,0,0
MC102477,0,0,0,0
MC102017,0,0,0,0
MC101116,1,1,0,0
MC104304,1,1,0,0
MC100058,1,1,0,0
MC102173,1,1,0,0
MC103267,0,0,0,0
MC102711,1,1,0,0
MC101237,1,1,0,0
MC100094,1,1,0,0
MC100297,1,1,0,0
MC101567,1,1,0,0
MC103286,0,0,0,0
MC101635,1,1,0,0
MC104673,0,0,0,0
MC103738,0,0,0,0
MC103402,0,0,0,0
MC101491,0,0,0,0
MC101510,0,0,0,0
MC103290,1,1,0,0
MC104047,0,0,0,0
MC102269,1,1,0,0
MC100666,0,0,0,0
MC100032,1,1,0,0
MC103424,1,1,0,0
MC102047,1,1,0,0
MC102571,1,1,0,0
MC102952,1,1,0,0
MC104036,0,0,0,0
MC100567,3,3,0,0
MC101518,1,1,0,0
MC101636,1,1,0,0
MC104148,0,0,0,0
MC102815,0,0,0,0
MC101048,1,1,0,0
MC100582,0,0,0,0
MC102063,0,0,0,0
MC103859,0,0,0,0
MC101342,2,2,0,0
MC102735,0,0,0,0
MC101768,0,0,0,0
MC101130,1,1,0,0
MC101661,1,1,0,0
MC102396,0,0,0,0
MC104990,1,1,0,0
MC102489,1,1,0,0
MC101335,1,1,0,0
MC104956,1,1,0,0
MC100801,1,1,0,0
MC103109,0,0,0,0
MC103515,0,0,0,0
MC100495,1,1,0,0
MC102816,3,3,0,0
MC100230,1,1,0,0
MC104755,1,1,0,0
MC104544,1,1,0,0
MC103021,1,1,0,0
MC101064,1,1,0,0
MC100827,1,1,0,0
MC103945,0,0,0,0
MC100120,0,0,0,0
MC104081,0,0,0,0
MC103613,1,1,0,0
MC100005,0,0,0,0
MC100472,0,0,0,0
MC104352,0,0,0,0
MC101759,0,0,0,0
MC101607,1,1,0,0
MC100604,0,0,0,0
MC102300,1,1,0,0
MC104472,1,1,0,0
MC100723,1,1,0,0
MC100273,0,0,0,0
MC100057,0,0,0,0
MC101541,1,1,0,0
MC101893,0,0,0,0
MC103745,1,1,0,0
MC104412,1,1,0,0
MC101263,0,0,0,0
MC100115,1,1,0,0
MC101700,1,1,0,0
MC104354,0,0,0,0
MC103665,0,0,0,0
MC104555,0,0,0,0
MC104279,1,1,0,0
MC102989,0,0,0,0
MC102596,1,1,0,0
MC104930,1,1,0,0
MC104788,1,1,0,0
MC102184,1,1,0,0
MC101852,1,1,0,0
MC102550,0,0,0,0
MC101887,0,0,0,0
MC102385,1,1,0,0
MC100706,1,1,0,0
MC102119,1,1,0,0
MC104989,1,1,0,0
MC101477,1,1,0,0
MC104333,0,0,0,0
MC103700,1,1,0,0
MC102750,1,1,0,0
MC103464,0,0,0,0
MC104798,1,1,0,0
MC104925,1,1,0,0
MC100294,1,1,0,0
MC102943,0,0,0,0
MC100672,1,1,0,0
MC104576,1,1,0,0
MC102015,0,0,0,0
MC100932,0,0,0,0
MC101929,0,0,0,0
MC102410,0,0,0,0
MC102280,1,1,0,0
MC101243,1,1,0,0
MC101634,0,0,0,0
MC101519,0,0,0,0
MC104152,0,0,0,0
MC103536,1,1,0,0
MC104943,1,1,0,0
MC102039,1,1,0,0
MC102395,1,1,0,0
MC103409,1,1,0,0
MC100145,1,1,0,0
MC100787,1,1,0,0
MC102569,0,0,0,0
MC101206,0,0,0,0
MC103575,1,1,0,0
MC101906,2,2,0,0
MC101403,0,0,0,0
MC104610,1,1,0,0
MC101348,1,1,0,0
MC103446,0,0,0,0
MC102867,1,1,0,0
MC104984,1,1,0,0
MC103662,1,1,0,0
MC103224,1,1,0,0
MC100186,0,0,0,0
MC100301,1,1,0,0
MC101615,1,1,0,0
MC101570,0,0,0,0
MC100676,0,0,0,0
MC101046,0,0,0,0
MC103447,0,0,0,0
MC101907,1,1,0,0
MC101898,1,1,0,0
MC104897,1,1,0,0
MC100409,0,0,0,0
MC100235,0,0,0,0
MC103977,0,0,0,0
MC104376,1,1,0,0
MC103944,0,0,0,0
MC101388,0,0,0,0
MC102077,1,1,0,0
MC102379,1,1,0,0
MC100856,1,1,0,0
MC103168,1,1,0,0
MC102351,0,0,0,0
MC104581,0,0,0,0
MC104059,1,1,0,0
MC101579,0,0,0,0
MC101356,0,0,0,0
MC102123,0,0,0,0
MC104132,0,0,0,0
MC100046,0,0,0,0
MC103546,0,0,0,0
MC103677,1,1,0,0
MC101600,1,1,0,0
MC104862,1,1,0,0
MC101070,0,0,0,0
MC103374,1,1,0,0
MC104573,0,0,0,0
MC104677,0,0,0,0
MC102322,1,1,0,0
MC104528,1,1,0,0
MC103874,0,0,0,0
MC102421,1,1,0,0
MC103509,1,1,0,0
MC102074,0,0,0,0
MC100202,1,1,0,0
MC100525,0,0,0,0
MC101188,1,1,0,0
MC100810,0,0,0,0
MC101649,0,0,0,0
MC100962,2,2,0,0
MC100829,1,1,0,0
MC104319,1,1,0,0
MC100293,1,1,0,0
MC103639,0,0,0,0
MC103372,0,0,0,0
MC102417,1,1,0,0
MC101090,0,0,0,0
MC102168,1,1,0,0
MC101264,1,1,0,0
MC102627,0,0,0,0
MC104744,1,1,0,0
MC101129,0,0,0,0
MC100515,1,1,0,0
MC103034,1,1,0,0
MC102929,0,0,0,0
MC102703,0,0,0,0
MC100221,1,1,0,0
MC104779,1,1,0,0
MC101975,1,1,0,0
MC101411,1,1,0,0
MC104805,1,1,0,0
MC104019,1,1,0,0
MC101118,0,0,0,0
MC104548,0,0,0,0
MC101520,0,0,0,0
MC100430,0,0,0,0
MC103887,0,0,0,0
MC102104,1,1,0,0
MC103845,1,1,0,0
MC100288,0,0,0,0
MC102947,1,1,0,0
MC101232,1,1,0,0
MC104950,0,0,0,0
MC103997,0,0,0,0
MC102657,1,1,0,0
MC104790,0,0,0,0
MC104758,1,1,0,0
MC104639,1,1,0,0
MC100546,1,1,0,0
MC102606,1,1,0,0
MC104893,0,0,0,0
MC102175,0,0,0,0
MC101665,1,1,0,0
MC102226,0,0,0,0
MC100533,0,0,0,0
MC104539,1,1,0,0
MC103629,0,0,0,0
MC101067,0,0,0,0
MC101488,0,0,0,0
MC104205,0,0,0,0
MC103438,1,1,0,0
MC100068,1,1,0,0
MC100704,0,0,0,0
MC100307,0,0,0,0
MC103563,0,0,0,0
MC103632,1,1,0,0
MC102353,0,0,0,0
MC100345,0,0,0,0
MC101603,0,0,0,0
MC102267,1,1,0,0
MC102490,1,1,0,0
MC104526,0,0,0,0
MC104559,0,0,0,0
MC101097,0,0,0,0
MC101341,0,0,0,0
MC104470,1,1,0,0
MC102904,0,0,0,0
MC101427,0,0,0,0
MC104745,0,0,0,0
MC101578,1,1,0,0
MC102504,0,0,0,0
MC100461,0,0,0,0
MC102930,1,1,0,0
MC103260,1,1,0,0
MC104088,1,1,0,0
MC103907,1,1,0,0
MC103918,0,0,0,0
MC101586,0,0,0,0
MC101979,1,1,0,0
MC102501,0,0,0,0
MC101657,1,1,0,0
MC102207,1,1,0,0
MC100171,1,1,0,0
MC100680,1,1,0,0
MC103264,0,0,0,0
MC100358,1,1,0,0
MC104922,0,0,0,0
MC102578,0,0,0,0
MC102181,0,0,0,0
MC104200,1,1,0,0
MC102075,0,0,0,0
MC103943,0,0,0,0
MC100819,0,0,0,0
MC103044,1,1,0,0
MC104369,0,0,0,0
MC103057,1,1,0,0
MC101385,0,0,0,0
MC103143,1,1,0,0
MC100507,0,0,0,0
MC103981,1,1,0,0
MC100155,0,0,0,0
MC100554,0,0,0,0
MC103691,3,2,1,0
MC104114,1,1,0,0
MC102643,0,0,0,0
MC104483,0,0,0,0
MC100635,1,1,0,0
MC104252,0,0,0,0
MC100941,1,1,0,0
MC103439,1,1,0,0
MC104843,0,0,0,0
MC103776,0,0,0,0
MC104166,0,0,0,0
MC101429,0,0,0,0
MC104395,1,1,0,0
MC101631,1,1,0,0
MC101178,0,0,0,0
MC100885,1,1,0,0
MC101306,1,1,0,0
MC102886,1,1,0,0
MC101608,2,2,0,0
MC100821,0,0,0,0
MC101440,2,1,1,0
MC103378,1,1,0,0
MC102436,1,1,0,0
MC103002,1,1,0,0
MC100371,1,1,0,0
MC104829,1,1,0,0
MC103812,0,0,0,0
MC104052,0,0,0,0
MC103208,1,1,0,0
MC101414,1,1,0,0
MC103904,1,1,0,0
MC104510,1,1,0,0
MC102471,1,1,0,0
MC100469,0,0,0,0
MC104195,0,0,0,0
MC104021,0,0,0,0
MC103892,0,0,0,0
MC103696,0,0,0,0
MC102287,0,0,0,0
MC101141,1,1,0,0
MC103671,0,0,0,0
MC101219,1,1,0,0
MC103130,1,1,0,0
MC103831,1,1,0,0
MC100506,0,0,0,0
MC102696,0,0,0,0
MC100553,3,2,1,0
MC100954,0,0,0,0
MC104902,1,1,0,0
MC103245,0,0,0,0
MC102011,1,1,0,0
MC103452,1,1,0,0
MC101437,0,0,0,0
MC100451,0,0,0,0
MC100965,1,1,0,0
MC100346,0,0,0,0
MC103113,1,1,0,0
MC104575,0,0,0,0
MC100773,0,0,0,0
MC100123,0,0,0,0
MC100080,0,0,0,0
MC100587,1,1,0,0
MC101165,1,1,0,0
MC103230,3,3,0,0
MC100990,0,0,0,0
MC101742,1,1,0,0
MC104800,0,0,0,0
MC100143,1,1,0,0
MC101560,1,1,0,0
MC104616,1,1,0,0
MC101018,1,1,0,0
MC102413,1,1,0,0
MC102808,1,1,0,0
MC100727,0,0,0,0
MC103458,1,1,0,0
MC104698,0,0,0,0
MC103281,1,1,0,0
MC100331,0,0,0,0
MC102549,1,1,0,0
MC103121,1,1,0,0
MC100493,0,0,0,0
MC100287,0,0,0,0
MC103284,0,0,0,0
MC104777,0,0,0,0
MC102169,0,0,0,0
MC102727,0,0,0,0
MC100915,1,1,0,0
MC104165,1,1,0,0
MC102053,0,0,0,0
MC101854,3,2,1,0
MC103137,1,1,0,0
MC103959,1,1,0,0
MC102894,1,1,0,0
MC102399,0,0,0,0
MC104783,1,1,0,0
MC101888,1,1,0,0
MC103998,1,1,0,0
MC103297,0,0,0,0
MC103488,0,0,0,0
MC103872,0,0,0,0
MC102461,1,1,0,0
MC100992,1,1,0,0
MC100538,1,1,0,0
MC100770,1,1,0,0
MC101355,1,1,0,0
MC101057,1,1,0,0
MC104776,1,1,0,0
MC104430,1,1,0,0
MC102499,1,1,0,0
MC104468,0,0,0,0
MC102437,1,1,0,0
MC101412,0,0,0,0
MC102914,0,0,0,0
MC102199,0,0,0,0
MC103714,1,1,0,0
MC102541,0,0,0,0
MC104373,1,1,0,0
MC103496,0,0,0,0
MC100236,1,1,0,0
MC101912,1,1,0,0
MC100759,0,0,0,0
MC100160,0,0,0,0
MC102180,1,1,0,0
MC100368,0,0,0,0
MC101780,0,0,0,0
MC103201,1,1,0,0
MC101871,1,1,0,0
MC100429,1,1,0,0
MC103561,1,1,0,0
MC102259,0,0,0,0
MC103965,1,1,0,0
MC102849,0,0,0,0
MC100088,4,3,1,0
MC102858,1,1,0,0
MC104579,1,1,0,0
MC104078,1,1,0,0
MC104785,0,0,0,0
MC100539,3,2,1,0
MC104310,1,1,0,0
MC100465,1,1,0,0
MC102081,1,1,0,0
MC102160,1,1,0,0
MC100924,1,1,0,0
MC102241,0,0,0,0
MC100863,0,0,0,0
MC104122,1,1,0,0
MC102204,0,0,0,0
MC103847,1,1,0,0
MC101707,0,0,0,0
MC100223,1,1,0,0
MC100689,0,0,0,0
MC102686,1,1,0,0
MC104141,1,1,0,0
MC102099,0,0,0,0
MC100899,2,2,0,0
MC104924,1,1,0,0
MC100182,2,2,0,0
MC100936,0,0,0,0
MC102429,2,2,0,0
MC104583,0,0,0,0
MC103506,1,1,0,0
MC103571,1,1,0,0
MC102485,1,1,0,0
MC100034,2,2,0,0
MC104008,1,1,0,0
MC104615,0,0,0,0
MC104329,0,0,0,0
MC104038,1,1,0,0
MC103875,0,0,0,0
MC100357,1,1,0,0
MC102062,1,1,0,0
MC100844,0,0,0,0
MC103813,1,1,0,0
MC102875,0,0,0,0
MC102189,1,1,0,0
MC101316,1,1,0,0
MC100199,1,1,0,0
MC104435,1,1,0,0
MC100016,1,1,0,0
MC104669,0,0,0,0
MC104846,1,1,0,0
MC102253,1,1,0,0
MC104663,1,1,0,0
MC102525,2,2,0,0
MC100322,1,1,0,0
MC102080,1,1,0,0
MC101673,0,0,0,0
MC100989,0,0,0,0
MC102535,0,0,0,0
MC102296,1,1,0,0
MC103296,1,1,0,0
MC103180,0,0,0,0
MC102341,1,1,0,0
MC100633,0,0,0,0
MC101175,0,0,0,0
MC100732,1,1,0,0
MC103329,3,2,1,0
MC100596,1,1,0,0
MC102007,0,0,0,0
MC102312,1,1,0,0
MC100022,1,1,0,0
MC102822,0,0,0,0
MC102626,0,0,0,0
MC103520,1,1,0,0
MC102586,1,1,0,0
MC102403,1,1,0,0
MC104714,1,1,0,0
MC100501,1,1,0,0
MC101946,0,0,0,0
MC104493,1,1,0,0
MC100187,0,0,0,0
MC101052,0,0,0,0
MC103035,0,0,0,0
MC100841,0,0,0,0
MC102258,0,0,0,0
MC101000,1,1,0,0
MC104024,1,1,0,0
MC104909,3,2,1,0
MC100326,0,0,0,0
MC103542,0,0,0,0
MC101557,1,1,0,0
MC104748,1,1,0,0
MC101240,1,1,0,0
MC104456,1,1,0,0
MC101294,3,2,1,0
MC102427,1,1,0,0
MC103968,0,0,0,0
MC100935,0,0,0,0
MC104498,1,1,0,0
MC104727,1,1,0,0
MC104098,0,0,0,0
MC102840,3,3,0,0
MC103422,1,1,0,0
MC100449,0,0,0,0
MC101683,0,0,0,0
MC102266,1,1,0,0
MC101162,1,1,0,0
MC103146,0,0,0,0
MC104358,0,0,0,0
MC103939,1,1,0,0
MC101470,0,0,0,0
MC100455,1,1,0,0
MC104859,0,0,0,0
MC102922,0,0,0,0
MC101399,2,1,1,0
MC100226,1,1,0,0
MC102622,0,0,0,0
MC104537,0,0,0,0
MC100292,0,0,0,0
MC103540,1,1,0,0
MC101359,0,0,0,0
MC103683,1,1,0,0
MC100112,1,1,0,0
MC102317,0,0,0,0
MC104366,0,0,0,0
MC103508,1,1,0,0
MC100486,0,0,0,0
MC103340,1,1,0,0
MC101585,0,0,0,0
MC104982,0,0,0,0
MC100664,0,0,0,0
MC102492,0,0,0,0
MC100903,0,0,0,0
MC100333,1,1,0,0
MC100082,0,0,0,0
MC103578,1,1,0,0
MC103006,1,1,0,0
MC101093,1,1,0,0
MC102214,1,1,0,0
MC100991,0,0,0,0
MC101983,0,0,0,0
MC104408,1,1,0,0
MC104993,0,0,0,0
MC100543,1,1,0,0
MC100907,0,0,0,0
MC100103,0,0,0,0
MC100828,1,1,0,0
MC103426,1,1,0,0
MC103565,0,0,0,0
MC104907,0,0,0,0
MC104580,0,0,0,0
MC104753,0,0,0,0
MC104933,0,0,0,0
MC101558,0,0,0,0
MC104103,1,1,0,0
MC102564,1,1,0,0
MC101721,0,0,0,0
MC103910,0,0,0,0
MC100549,1,1,0,0
MC101792,0,0,0,0
MC103650,1,1,0,0
MC100176,1,1,0,0
MC104861,3,3,0,0
MC101352,1,1,0,0
MC102418,0,0,0,0
MC103339,1,1,0,0
MC100438,1,1,0,0
MC103408,2,2,0,0
MC104538,1,1,0,0
MC104940,0,0,0,0
MC104440,0,0,0,0
MC104371,0,0,0,0
MC100117,1,1,0,0
MC103197,0,0,0,0
MC104855,0,0,0,0
MC101569,0,0,0,0
MC103967,1,1,0,0
MC103928,1,1,0,0
MC104963,1,1,0,0
MC100772,0,0,0,0
MC101932,1,1,0,0
MC104004,1,1,0,0
MC102380,1,1,0,0
MC100410,0,0,0,0
MC100505,0,0,0,0
MC100093,1,1,0,0
MC103989,0,0,0,0
MC103878,0,0,0,0
MC101150,1,1,0,0
MC102537,0,0,0,0
MC101629,1,1,0,0
MC102517,1,1,0,0
MC103203,1,1,0,0
MC101680,0,0,0,0
MC104879,1,1,0,0
MC103680,1,1,0,0
MC102667,1,1,0,0
MC100701,1,1,0,0
MC102096,1,1,0,0
MC101120,0,0,0,0
MC100926,1,1,0,0
MC100639,0,0,0,0
MC102394,3,3,0,0
MC101127,1,1,0,0
MC100610,0,0,0,0
MC102232,1,1,0,0
MC102652,1,1,0,0
MC103867,0,0,0,0
MC101231,1,1,0,0
MC103987,0,0,0,0
MC103219,1,1,0,0
MC102352,1,1,0,0
MC102518,0,0,0,0
MC102934,1,1,0,0
MC102980,1,1,0,0
MC100977,1,1,0,0
MC100764,0,0,0,0
MC101976,1,1,0,0
MC100798,1,1,0,0
MC102464,0,0,0,0
MC100624,1,1,0,0
MC103433,1,1,0,0
MC101041,1,1,0,0
MC104584,1,1,0,0
MC101058,0,0,0,0
MC101915,1,1,0,0
MC102028,0,0,0,0
MC102245,0,0,0,0
MC101884,1,1,0,0
MC103905,0,0,0,0
MC104173,1,1,0,0
MC100243,1,1,0,0
MC101441,1,1,0,0
MC101512,1,1,0,0
MC101463,0,0,0,0
MC101042,1,1,0,0
MC103079,1,1,0,0
MC103771,1,1,0,0
MC100114,1,1,0,0
MC102306,0,0,0,0
MC101457,0,0,0,0
MC103101,0,0,0,0
MC100988,0,0,0,0
MC100098,0,0,0,0
MC101974,0,0,0,0
MC103083,0,0,0,0
MC101300,1,1,0,0
MC104492,0,0,0,0
MC104768,1,1,0,0
MC102910,1,1,0,0
MC103739,1,1,0,0
MC102776,0,0,0,0
MC101724,1,1,0,0
MC103108,1,1,0,0
MC102759,1,1,0,0
MC103202,0,0,0,0
MC104343,0,0,0,0
MC100799,1,1,0,0
MC102135,1,1,0,0
MC103519,0,0,0,0
MC101438,1,1,0,0
MC103894,0,0,0,0
MC103238,1,1,0,0
MC101382,1,1,0,0
MC104652,0,0,0,0
MC104224,1,1,0,0
MC104068,1,1,0,0
MC102970,1,1,0,0
MC101568,0,0,0,0
MC100312,1,1,0,0
MC101005,0,0,0,0
MC101741,1,1,0,0
MC104293,0,0,0,0
MC103995,0,0,0,0
MC103305,0,0,0,0
MC103551,0,0,0,0
MC100548,1,1,0,0
MC104711,1,1,0,0
MC100627,3,3,0,0
MC102172,0,0,0,0
MC103051,1,1,0,0
MC101638,0,0,0,0
MC103189,0,0,0,0
MC104276,1,1,0,0
MC100078,0,0,0,0
MC104664,0,0,0,0
MC100071,1,1,0,0
MC104463,1,1,0,0
MC100208,2,1,1,0
MC104168,0,0,0,0
MC103733,0,0,0,0
MC102178,0,0,0,0
MC102546,0,0,0,0
MC103050,1,1,0,0
MC102072,0,0,0,0
MC103352,1,1,0,0
MC103975,1,1,0,0
MC101625,0,0,0,0
MC101704,0,0,0,0
MC103223,1,1,0,0
MC103486,0,0,0,0
MC102076,1,1,0,0
MC103668,0,0,0,0
MC103877,0,0,0,0
MC101397,1,1,0,0
MC103273,1,1,0,0
MC102679,1,1,0,0
MC101391,0,0,0,0
MC100135,0,0,0,0
MC104488,0,0,0,0
MC100528,1,1,0,0
MC104284,1,1,0,0
MC101905,1,1,0,0
MC101618,1,1,0,0
MC102185,0,0,0,0
MC100092,1,1,0,0
MC100956,1,1,0,0
MC100693,1,1,0,0
MC104233,1,1,0,0
MC102024,0,0,0,0
MC102572,0,0,0,0
MC104159,1,1,0,0
MC103421,0,0,0,0
MC102872,1,1,0,0
MC102475,1,1,0,0
MC104991,1,1,0,0
MC103361,0,0,0,0
MC100137,1,1,0,0
MC102925,0,0,0,0
MC100973,0,0,0,0
MC103078,0,0,0,0
MC100474,0,0,0,0
MC100552,0,0,0,0
MC101257,0,0,0,0
MC101565,0,0,0,0
MC104546,1,1,0,0
MC103103,0,0,0,0
MC100670,0,0,0,0
MC103821,0,0,0,0
MC102405,1,1,0,0
MC100010,1,1,0,0
MC100408,0,0,0,0
MC104056,0,0,0,0
MC103616,1,1,0,0
MC101840,1,1,0,0
MC104847,0,0,0,0
MC104792,0,0,0,0
MC101596,0,0,0,0
MC103033,1,1,0,0
MC103921,0,0,0,0
MC102092,1,1,0,0
MC104759,1,1,0,0
MC104765,0,0,0,0
MC101835,1,1,0,0
MC100217,0,0,0,0
MC100291,1,1,0,0
MC101588,1,1,0,0
MC102965,1,1,0,0
MC101697,1,1,0,0
MC103834,1,1,0,0
MC101611,1,1,0,0
MC100121,1,1,0,0
MC100043,0,0,0,0
MC102265,1,1,0,0
MC100361,0,0,0,0
MC103732,1,1,0,0
MC101544,0,0,0,0
MC103351,0,0,0,0
MC101138,1,1,0,0
MC100158,0,0,0,0
MC104477,1,1,0,0
MC103931,1,1,0,0
MC100518,1,1,0,0
MC101193,0,0,0,0
MC100215,1,1,0,0
MC104716,1,1,0,0
MC100319,0,0,0,0
MC104904,0,0,0,0
MC104399,0,0,0,0
MC100085,1,1,0,0
MC102177,1,1,0,0
MC103375,1,1,0,0
MC104762,1,1,0,0
MC101379,0,0,0,0
MC101947,1,1,0,0
MC104262,1,1,0,0
MC101424,1,1,0,0
MC101475,1,1,0,0
MC103192,1,1,0,0
MC100780,1,1,0,0
MC100107,1,1,0,0
MC104834,0,0,0,0
MC102033,0,0,0,0
MC102486,1,1,0,0
MC103711,0,0,0,0
MC103558,1,1,0,0
MC103614,1,1,0,0
MC100003,1,1,0,0
MC100035,0,0,0,0
MC102868,2,2,0,0
MC104947,1,1,0,0
MC102630,0,0,0,0
MC103574,0,0,0,0
MC101643,1,1,0,0
MC102479,1,1,0,0
MC102305,0,0,0,0
MC101087,1,1,0,0
MC103858,0,0,0,0
MC101602,0,0,0,0
MC102933,1,1,0,0
MC103247,1,1,0,0
MC102031,1,1,0,0
MC101580,0,0,0,0
MC101003,0,0,0,0
MC102205,0,0,0,0
MC101212,1,1,0,0
MC101442,0,0,0,0
MC102171,0,0,0,0
MC102913,4,3,1,0
MC100364,1,1,0,0
MC102561,0,0,0,0
MC102660,0,0,0,0
MC101088,3,2,1,0
MC104196,1,1,0,0
MC102438,1,1,0,0
MC104635,1,1,0,0
MC101735,0,0,0,0
MC103893,1,1,0,0
MC102671,1,1,0,0
MC101310,0,0,0,0
MC100997,1,1,0,0
MC102869,0,0,0,0
MC101554,1,1,0,0
MC103969,0,0,0,0
MC100754,0,0,0,0
MC102805,0,0,0,0
MC101354,1,1,0,0
MC102855,0,0,0,0
MC104969,1,1,0,0
MC101825,1,1,0,0
MC104464,1,1,0,0
MC100679,0,0,0,0
MC103403,0,0,0,0
MC102350,1,1,0,0
MC101525,0,0,0,0
MC103985,1,1,0,0
MC102963,1,1,0,0
MC100540,1,1,0,0
MC104661,0,0,0,0
MC102524,0,0,0,0
MC103796,1,1,0,0
MC102796,1,1,0,0
MC102530,1,1,0,0
MC102877,0,0,0,0
MC104620,0,0,0,0
MC100090,0,0,0,0
MC103088,1,1,0,0
MC102140,1,1,0,0
MC100048,0,0,0,0
MC100888,1,1,0,0
MC104057,1,1,0,0
MC100513,1,1,0,0
MC103623,1,1,0,0
MC100683,1,1,0,0
MC104020,0,0,0,0
MC102384,0,0,0,0
MC100617,1,1,0,0
MC103610,1,1,0,0
MC104010,1,1,0,0
MC103122,1,1,0,0
MC102336,0,0,0,0
MC101235,1,1,0,0
MC101851,1,1,0,0
MC100237,0,0,0,0
MC101115,1,1,0,0
MC100479,0,0,0,0
MC102758,1,1,0,0
MC102270,0,0,0,0
MC102272,1,1,0,0
MC102563,0,0,0,0
MC103401,0,0,0,0
MC102831,0,0,0,0
MC101060,1,1,0,0
MC101859,1,1,0,0
MC104346,0,0,0,0
MC103280,1,1,0,0
MC104387,1,1,0,0
MC100708,1,1,0,0
MC104194,1,1,0,0
MC103864,1,1,0,0
MC104648,1,1,0,0
MC103456,1,1,0,0
MC103244,0,0,0,0
MC103383,1,1,0,0
MC104219,1,1,0,0
MC104458,1,1,0,0
MC103781,0,0,0,0
MC103075,1,1,0,0
MC103111,1,1,0,0
MC103371,0,0,0,0
MC101777,0,0,0,0
MC104158,1,1,0,0
MC103214,1,1,0,0
MC100402,0,0,0,0
MC100937,0,0,0,0
MC103890,0,0,0,0
MC103061,0,0,0,0
MC101226,1,1,0,0
MC100252,0,0,0,0
MC102747,0,0,0,0
MC104883,0,0,0,0
MC103299,1,1,0,0
MC104013,1,1,0,0
MC102600,0,0,0,0
MC102108,1,1,0,0
MC100654,1,1,0,0
MC103311,0,0,0,0
MC101346,0,0,0,0
MC102363,1,1,0,0
MC104935,0,0,0,0
MC102338,3,2,1,0
MC100351,1,1,0,0
MC104062,1,1,0,0
MC101254,1,1,0,0
MC103895,0,0,0,0
MC102093,1,1,0,0
MC100277,1,1,0,0
MC100707,0,0,0,0
MC102378,2,2,0,0
MC102542,0,0,0,0
MC100490,1,1,0,0
MC103076,0,0,0,0
MC103308,1,1,0,0
MC102388,1,1,0,0
MC103471,0,0,0,0
MC100504,1,1,0,0
MC100820,0,0,0,0
MC104918,1,1,0,0
MC101016,1,1,0,0
MC100930,1,1,0,0
MC101061,1,1,0,0
MC100436,0,0,0,0
MC103949,0,0,0,0
MC104977,1,1,0,0
MC103920,0,0,0,0
MC102094,1,1,0,0
MC104814,0,0,0,0
MC101503,1,1,0,0
MC103404,0,0,0,0
MC101967,0,0,0,0
MC103826,0,0,0,0
MC104241,0,0,0,0
MC100921,1,1,0,0
MC103413,0,0,0,0
MC100036,1,1,0,0
MC104305,0,0,0,0
MC104658,0,0,0,0
MC101344,1,1,0,0
MC101765,0,0,0,0
MC100862,1,1,0,0
MC101492,1,1,0,0
MC104724,0,0,0,0
MC104720,0,0,0,0
MC104109,0,0,0,0
MC101489,1,1,0,0
MC101281,1,1,0,0
MC104257,1,1,0,0
MC100836,1,1,0,0
MC103932,0,0,0,0
MC103937,1,1,0,0
MC104625,0,0,0,0
MC101926,0,0,0,0
MC102644,1,1,0,0
MC101806,1,1,0,0
MC102105,1,1,0,0
MC103618,0,0,0,0
MC104886,0,0,0,0
MC101014,0,0,0,0
MC100745,1,1,0,0
MC104819,0,0,0,0
MC100832,0,0,0,0
MC101826,1,1,0,0
MC104418,1,1,0,0
MC100794,0,0,0,0
MC102789,0,0,0,0
MC103476,0,0,0,0
MC100193,1,1,0,0
MC102615,1,1,0,0
MC103500,0,0,0,0
MC103706,1,1,0,0
MC101327,1,1,0,0
MC100335,1,1,0,0
MC104448,0,0,0,0
MC101822,0,0,0,0
MC100224,0,0,0,0
MC104203,0,0,0,0
MC101754,1,1,0,0
MC104289,1,1,0,0
MC104670,1,1,0,0
MC102349,1,1,0,0
MC103059,1,1,0,0
MC104906,0,0,0,0
MC101691,1,1,0,0
MC101082,1,1,0,0
MC100616,1,1,0,0
MC103460,1,1,0,0
MC100642,0,0,0,0
MC103068,1,1,0,0
MC104475,0,0,0,0
MC103756,0,0,0,0
MC101259,0,0,0,0
MC104782,0,0,0,0
MC103295,1,1,0,0
MC103242,0,0,0,0
MC103884,0,0,0,0
MC102001,0,0,0,0
