Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,Consensus_Level_2_Count,Consensus_Level_3_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1033619804,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.89,6.89,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1239404270,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.89,6.89,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1683978129,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.89,6.89,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1367389034,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.88,6.88,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1395842523,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.88,6.88,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1967606172,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.87,6.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1202956978,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.86,6.86,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1232232319,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.86,6.86,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1720625322,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.85,6.85,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1841017112,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.85,6.85,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1185427821,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.84,6.84,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1472492405,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.83,6.83,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1549379120,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.82,6.82,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1080819180,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.81,6.81,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1720974466,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.8,6.8,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1467934061,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.79,6.79,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1419995557,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.78,6.78,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1910606276,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.77,6.77,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1015112107,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.75,6.75,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1180092553,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.75,6.75,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1821010448,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.75,6.75,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1569340481,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.74,6.74,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1115101064,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.73,6.73,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1831397237,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.71,6.71,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1217714411,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.7,6.7,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1688021657,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.7,6.7,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1278050214,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.69,6.69,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1026913336,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.68,6.68,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1637504199,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.68,6.68,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1683441939,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.68,6.68,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1883801076,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.68,6.68,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1735633548,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.67,6.67,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1065422794,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.66,6.66,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1286373631,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.66,6.66,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1536374037,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.66,6.66,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1172205139,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.65,6.65,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1376588871,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.65,6.65,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1886370287,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.65,6.65,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1217057921,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.63,6.63,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1373550476,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.63,6.63,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1018614702,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.59,6.59,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1572163449,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.59,6.59,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1740418501,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.59,6.59,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1922012350,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.59,6.59,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1932411493,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.59,6.59,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1351607427,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.58,6.58,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1573553285,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.57,6.57,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1357036537,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.56,6.56,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1302813807,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.55,6.55,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1578160330,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.54,6.54,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1649520644,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0,0,6.53,10.03,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1353201757,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.53,6.53,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1747005905,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.53,6.53,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1191775832,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.52,6.52,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1755409979,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.51,6.51,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1151824200,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.49,6.49,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1567151182,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.49,6.49,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1649509514,MEDICAL_CLAIM,2,0,0.0,0,1,0,0,0,0,0,6.47,11.81,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1371861970,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.47,6.47,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1630783173,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.46,6.46,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1296200657,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.45,6.45,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1419696810,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.44,6.44,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1259393884,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.43,6.43,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1760553576,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.43,6.43,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1671284216,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.42,6.42,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1747857638,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.42,6.42,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1755776663,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.42,6.42,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1851288271,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.42,6.42,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1760443469,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0,0,6.41,6.99,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1131864767,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.4,6.4,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1106087109,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.39,6.39,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1065394415,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.38,6.38,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1827919731,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.38,6.38,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1785488753,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.35,6.35,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1922301472,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.35,6.35,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1516605033,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.34,6.34,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1055748248,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.33,6.33,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1142856262,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.33,6.33,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1152386177,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.32,6.32,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1177200930,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.32,6.32,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1388134269,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.32,6.32,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1569206867,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.32,6.32,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1876553187,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.32,6.32,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1973656108,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.31,6.31,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1267986709,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.29,6.29,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1149744726,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.28,6.28,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1700762079,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.28,6.28,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1818918869,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.28,6.28,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1998761413,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.28,6.28,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1316573405,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.27,6.27,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1763849070,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.27,6.27,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1629102819,MEDICAL_CLAIM,2,0,0.0,0,1,0,0,0,0,0,6.26,11.59,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1421559735,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.26,6.26,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1250314192,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.25,6.25,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1467642942,MEDICAL_CLAIM,2,0,0.0,0,0,0,0,0,0,0,6.22,6.22,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1880130728,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.22,6.22,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1057167713,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.21,6.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1289511882,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.21,6.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1195935991,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.2,6.2,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1244969434,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.19,6.19,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1268416400,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.19,6.19,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1634072519,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.19,6.19,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1571162944,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.18,6.18,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1915825832,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.17,6.17,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1991373272,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.17,6.17,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1291831410,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.15,6.15,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1487048847,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.15,6.15,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1744423878,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.15,6.15,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1952651713,MEDICAL_CLAIM,2,0,0.0,0,1,0,0,0,0,0,6.12,10.83,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1016034235,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.12,6.12,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1527299968,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.1,6.1,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1944886105,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.1,6.1,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1324150824,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.09,6.09,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1083629661,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.08,6.08,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1254874896,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.08,6.08,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1017055217,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.07,6.07,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1626346659,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.06,6.06,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1943361364,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.06,6.06,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1958875863,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.05,6.05,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1068765597,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.04,6.04,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1733565459,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.04,6.04,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1297025281,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.02,6.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1597486952,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.02,6.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1668931759,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.02,6.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1010002718,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.01,6.01,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1134276074,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,6.01,6.01,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1005507428,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,6.0,6.0,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1744131442,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.99,5.99,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1097906643,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.98,5.98,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1145114552,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.97,5.97,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1517942181,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.97,5.97,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1982955290,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.97,5.97,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1898319221,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.96,5.96,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1754152598,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.95,5.95,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1069397352,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.92,5.92,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1470827742,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.92,5.92,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1478718145,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.92,5.92,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1902856123,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.92,5.92,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1073144028,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.9,5.9,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1221218480,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.9,5.9,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1352813868,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.9,5.9,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1141181403,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.88,5.88,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1620387209,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.88,5.88,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1426024081,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.87,5.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1235365398,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.86,5.86,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1743021372,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.86,5.86,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1589770563,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.85,5.85,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1012651361,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.84,5.84,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1498287264,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.83,5.83,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1352032817,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.82,5.82,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1684185570,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.82,5.82,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1318554734,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.81,5.81,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1550642323,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.8,5.8,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1139376404,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.79,5.79,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1603044636,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.79,5.79,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1811279136,MEDICAL_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.79,5.79,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1059101816,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,5.77,5.77,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1263194196,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,5.76,5.76,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
