Provider_NPI,Record_Count,Medical_Claim_Count,Pharmacy_Claim_Count,Prior_Auth_Count,Flagged_Record_Count,Flagged_Record_Rate,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Rule_Flag_Count,Statistical_Flag_Count,ML_Flag_Count,Average_Consensus_Level,Provider_Risk_Level
1212448736,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1212514141,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1212632459,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1212869442,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1213433345,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1213487752,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1213611345,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1215099007,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1215909826,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1216005435,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1216789716,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1217057921,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1217349823,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1217714411,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1218734799,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1218835919,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1219039957,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1219223994,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1220691257,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1221218480,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1222069881,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1222203103,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1223113886,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1223626622,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1224581529,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1225585383,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1225645386,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1225675189,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1226216115,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1226519657,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1227412130,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1227672145,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1228138873,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1230494477,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1230524790,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1230882801,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1230970487,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1231235520,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1231295133,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1231343976,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1232232319,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1232484112,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1233282699,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1233714142,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1234565821,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1235365398,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1235672527,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1235836204,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1236459608,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1237953572,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1238027012,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1239214387,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1239404270,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1239654800,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1239758129,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1241062907,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1241377663,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1241472028,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1242116789,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1242328805,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1242412948,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1242427685,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1244083388,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1244969434,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1245160607,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1245253160,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1245292788,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1246143422,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1246637586,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1246762770,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1247232382,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1247561386,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1248210173,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1250314192,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1251515483,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1251559183,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1252185927,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1252839535,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1253691204,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1254302818,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1254874896,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1255339750,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1255354361,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1256362776,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1257213896,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1257822682,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1258491245,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1258704751,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1259264346,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1259393884,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1259754337,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1261255268,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1261592004,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1263194196,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1263761832,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1264220903,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1264902491,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1265816300,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1267036721,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1267386584,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1267986709,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1268416400,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1269251601,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1271852128,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1272187643,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1272282407,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1272317575,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1272473509,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1273617211,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1274345747,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1274572249,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1275751448,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1276019487,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1278050214,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1278533989,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1279261274,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1280288446,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1280447843,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1280586411,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1280770699,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1281470657,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1282590211,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1284166521,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1284273713,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1284559424,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1285273291,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1285293217,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1285630533,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1286373631,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1287905718,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1287971767,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1289511882,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1290944366,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1291426807,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1291498322,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1291831410,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1293259359,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1294230576,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1295011757,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1295104958,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1295265662,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1296200657,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1296366768,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1296707947,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1297025281,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1297413822,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1298168950,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1298197946,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1299027179,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1299277678,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1299325182,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1300190817,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1300321895,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1300452618,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1300678929,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1301022378,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1302813807,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1304809065,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1305140462,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1305581285,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1306048632,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1306724195,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1306800602,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1306832845,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1308384167,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1308620659,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1310902882,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1310924671,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1311571124,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1311804429,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1312544528,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1313298179,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1314259501,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1314637009,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1314826737,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1315492749,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1316230872,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1316299493,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1316573405,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1317710654,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1318554734,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1319218010,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1319286121,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1320792056,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1321028573,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1322174716,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1323355277,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1323486808,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1323641391,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1324150824,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1325167600,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1325249781,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1325261422,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1325566543,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1325885131,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1326532225,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1326703430,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1326704115,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1326763804,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1327135660,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1327431577,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1328751408,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1329595404,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1330254548,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1330365249,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1331179910,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1331272942,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1331931951,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1332857443,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1333587432,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1333857459,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1334422065,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1334662912,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1335101836,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1335195884,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1335324978,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1335339039,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1336188413,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1336677426,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1337041205,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1337323468,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1337406191,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1337724082,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1337947461,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1337969309,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1338025566,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1338623869,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1339407397,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1340689113,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1341975046,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1342441932,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1343523638,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1343672959,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1344230434,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1344668382,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1345541037,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1345746278,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1345976960,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1346240470,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1347081036,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1347624659,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1348792416,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1349083890,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1349859255,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1350478056,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1350542255,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1351607427,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1352032817,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1352180814,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1352713312,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1352813868,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1353201757,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1354267037,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1355512652,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1355560442,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1356640201,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1357036537,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1358090744,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1359015500,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1359397074,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1360153305,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1360222851,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1361217878,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1361692539,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1362378463,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1362452944,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1362708908,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1363144206,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1363957437,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1365870019,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1366465866,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1366818270,3,3,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1367194602,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1367389034,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1368356540,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1369096762,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1369950654,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1369998022,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1370700043,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1370709567,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1370875520,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1371861970,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1372124258,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1373536570,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1373550476,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1374293138,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1374958003,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1375393536,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1376492553,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1376588871,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1376662262,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1377544964,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1377835065,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1377843683,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1377902061,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1379385518,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1380199096,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1380441045,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1380443506,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1380596989,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1380687949,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1380758743,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1381442711,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1382194541,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1383146136,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1383530587,1,0,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
1383613965,1,0,0,1,0,0.0,0,0,0.0,0.0,0,0,0,0.0,LOW
