Provider_NPI,total_claims,total_billed_amount,average_billed_amount,median_billed_amount,total_allowed_amount,average_allowed_amount,total_paid_amount,average_paid_amount,average_processing_latency,average_retry_count,denial_count,denial_rate,SLA_breach_count,SLA_breach_rate
1477819886.0,2,2307.4300000000003,1153.7150000000001,1153.7150000000001,1845.95,922.975,1845.95,922.975,-1.5,1.5,0,0.0,0,0.0
1477859254.0,1,791.94,791.94,791.94,791.94,791.94,791.94,791.94,-3.0,2.0,0,0.0,0,0.0
1477890267.0,2,2663.59,1331.795,1331.795,1944.47,972.235,1944.47,972.235,0.0,0.0,0,0.0,0,0.0
1487107447.0,1,869.64,869.64,869.64,695.4,695.4,695.4,695.4,-6.0,3.0,0,0.0,0,0.0
1487124707.0,1,918.37,918.37,918.37,918.37,918.37,918.37,918.37,-6.0,0.0,0,0.0,0,0.0
1487280384.0,1,11536.87,11536.87,11536.87,9229.49,9229.49,9229.49,9229.49,0.0,1.0,0,0.0,0,0.0
1487602918.0,1,884.35,884.35,884.35,884.35,884.35,884.35,884.35,-8.0,0.0,0,0.0,0,0.0
1487640207.0,2,20905.280000000002,10452.640000000001,10452.640000000001,16724.21,8362.105,16724.21,8362.105,-1.0,2.0,0,0.0,0,0.0
1487655064.0,1,285.96,285.96,285.96,228.76,228.76,228.76,228.76,-2.0,2.0,0,0.0,0,0.0
1487665733.0,2,2746.8999999999996,1373.4499999999998,1373.4499999999998,2385.5699999999997,1192.7849999999999,2385.5699999999997,1192.7849999999999,-3.0,0.0,0,0.0,0,0.0
1487706214.0,1,1604.48,1604.48,1604.48,1097.18,1097.18,1097.18,1097.18,5.0,1.0,0,0.0,0,0.0
1487869467.0,1,1914.68,1914.68,1914.68,1914.68,1914.68,1914.68,1914.68,0.0,2.0,0,0.0,0,0.0
1487898946.0,2,1995.98,997.99,997.99,1596.76,798.38,1596.76,798.38,1.0,2.0,0,0.0,0,0.0
1497071161.0,1,1249.14,1249.14,1249.14,1249.14,1249.14,1249.14,1249.14,2.0,1.0,0,0.0,0,0.0
1497161483.0,4,3835.75,958.9375,902.22,2885.13,721.2825,2885.13,721.2825,-1.5,1.25,0,0.0,0,0.0
1497175160.0,1,1414.52,1414.52,1414.52,1131.62,1131.62,1131.62,1131.62,-6.0,0.0,0,0.0,0,0.0
1497181697.0,2,2907.45,1453.725,1453.725,2510.21,1255.105,2510.21,1255.105,-1.5,0.0,0,0.0,0,0.0
1497201347.0,3,11105.84,3701.9466666666667,667.66,8698.27,2899.4233333333336,8698.27,2899.4233333333336,1.3333333333333333,0.6666666666666666,0,0.0,0,0.0
1497723407.0,4,2216.27,554.0675,532.985,1554.81,388.7025,1554.81,388.7025,0.25,0.25,0,0.0,0,0.0
1497760243.0,1,12225.18,12225.18,12225.18,9780.14,9780.14,9780.14,9780.14,-2.0,0.0,0,0.0,0,0.0
1497764526.0,1,983.28,983.28,983.28,786.63,786.63,786.63,786.63,3.0,0.0,0,0.0,0,0.0
1497773055.0,5,7734.22,1546.844,1461.94,5630.24,1126.048,5630.24,1126.048,-2.6,0.4,0,0.0,0,0.0
1497786818.0,1,1189.94,1189.94,1189.94,951.95,951.95,951.95,951.95,1.0,3.0,0,0.0,0,0.0
1497801153.0,3,4638.52,1546.1733333333334,1546.3,4330.32,1443.4399999999998,4330.32,1443.4399999999998,0.0,0.0,0,0.0,0,0.0
1497842553.0,5,6597.74,1319.548,1342.88,5278.24,1055.648,5278.24,1055.648,-0.4,1.0,0,0.0,0,0.0
1497842777.0,2,3653.67,1826.835,1826.835,2737.9399999999996,1368.9699999999998,2737.9399999999996,1368.9699999999998,-1.5,0.0,0,0.0,0,0.0
1497868772.0,1,14858.12,14858.12,14858.12,14823.12,14823.12,14823.12,14823.12,0.0,3.0,0,0.0,0,0.0
1497955678.0,1,851.0,851.0,851.0,680.8,680.8,680.8,680.8,0.0,0.0,0,0.0,0,0.0
1508010836.0,8,23608.489999999998,2951.0612499999997,1055.17,18707.83,2338.47875,18707.83,2338.47875,-0.75,1.25,0,0.0,0,0.0
1508027319.0,1,1197.19,1197.19,1197.19,771.35,771.35,771.35,771.35,-2.0,3.0,0,0.0,0,0.0
1508027848.0,1,1053.94,1053.94,1053.94,843.15,843.15,843.15,843.15,4.0,0.0,0,0.0,0,0.0
1508262916.0,7,6763.5599999999995,966.222857142857,994.5,4851.71,693.1014285714285,4851.71,693.1014285714285,-3.2857142857142856,0.8571428571428571,0,0.0,0,0.0
1508276940.0,1,1818.82,1818.82,1818.82,1268.66,1268.66,1268.66,1268.66,-6.0,1.0,0,0.0,0,0.0
1508306861.0,3,122816.82292789001,40938.940975963334,1421.27,3584.05,1194.6833333333334,3584.05,1194.6833333333334,-6.0,0.0,0,0.0,0,0.0
1508360413.0,1,1188.49,1188.49,1188.49,764.39,764.39,764.39,764.39,-1.0,0.0,0,0.0,0,0.0
1508364241.0,1,1240.94,1240.94,1240.94,806.35,806.35,806.35,806.35,-4.0,2.0,0,0.0,0,0.0
1508366030.0,3,2710.51,903.5033333333334,803.77,2020.83,673.61,2020.83,673.61,-2.6666666666666665,2.3333333333333335,0,0.0,0,0.0
1508375510.0,1,1374.17,1374.17,1374.17,1099.35,1099.35,1099.35,1099.35,-4.0,3.0,0,0.0,0,0.0
1508472804.0,1,983.28,983.28,983.28,786.63,786.63,786.63,786.63,4.0,0.0,0,0.0,0,0.0
1508826983.0,5,7406.049999999999,1481.2099999999998,1355.88,5557.47,1111.4940000000001,5557.47,1111.4940000000001,-1.4,0.4,0,0.0,0,0.0
1508964883.0,1,571.89,571.89,571.89,457.51,457.51,457.51,457.51,4.0,0.0,0,0.0,0,0.0
1508979683.0,13,68054.096573698,5234.930505669077,824.26,8653.73,665.6715384615384,8653.73,665.6715384615384,-1.6923076923076923,0.6923076923076923,0,0.0,0,0.0
1518129212.0,1,1194.86,1194.86,1194.86,955.89,955.89,955.89,955.89,5.0,0.0,0,0.0,0,0.0
1518239219.0,5,7213.450000000001,1442.69,1532.94,5400.92,1080.184,5400.92,1080.184,-3.6,1.0,0,0.0,0,0.0
1518337880.0,8,14658.55,1832.31875,1929.5,11136.55,1392.06875,12773.71,1596.71375,-0.25,1.125,0,0.0,0,0.0
1518384213.0,1,1694.65,1694.65,1694.65,1170.91,1170.91,1170.91,1170.91,0.0,0.0,0,0.0,0,0.0
1518388354.0,2,2913.38,1456.69,1456.69,2330.7,1165.35,2330.7,1165.35,-2.5,0.5,0,0.0,0,0.0
1518398049.0,1,738.36,738.36,738.36,497.15,497.15,497.15,497.15,-2.0,0.0,0,0.0,0,0.0
1518441260.0,1,744.3,744.3,744.3,595.44,595.44,595.44,595.44,-1.0,2.0,0,0.0,0,0.0
1518444009.0,7,11154.12,1593.4457142857143,1746.45,5661.29,808.7557142857142,5661.29,808.7557142857142,-3.2857142857142856,1.2857142857142858,0,0.0,0,0.0
1518467174.0,2,1783.32,891.66,891.66,1426.66,713.33,1426.66,713.33,-4.5,1.5,0,0.0,0,0.0
1518528579.0,2,2705.54,1352.77,1352.77,2705.54,1352.77,2705.54,1352.77,-1.5,0.0,0,0.0,0,0.0
1518591809.0,1,771.19,771.19,771.19,485.53,485.53,485.53,485.53,3.0,2.0,0,0.0,0,0.0
1518901107.0,1,1262.44,1262.44,1262.44,1009.95,1009.95,1009.95,1009.95,,3.0,0,0.0,0,0.0
1518930619.0,1,890.97,890.97,890.97,855.97,855.97,855.97,855.97,-4.0,0.0,0,0.0,0,0.0
1518935220.0,2,3128.87,1564.435,1564.435,2503.09,1251.545,2503.09,1251.545,-1.5,0.0,0,0.0,0,0.0
1518945278.0,3,5515.58,1838.5266666666666,1863.91,4385.77,1461.9233333333334,4385.77,1461.9233333333334,-3.0,0.6666666666666666,0,0.0,0,0.0
1518948595.0,7,7725.7,1103.6714285714286,1141.81,5508.54,786.9342857142857,5508.54,786.9342857142857,-1.4285714285714286,1.0,0,0.0,0,0.0
1518963230.0,1,12484.35,12484.35,12484.35,9987.47,9987.47,9987.47,9987.47,-4.0,1.0,0,0.0,0,0.0
1528042561.0,9,10701.57,1189.0633333333333,1114.51,8827.19,980.798888888889,10271.59,1141.2877777777778,-0.8888888888888888,1.0,0,0.0,0,0.0
1528082336.0,5,14285.560000000001,2857.112,755.4,10968.78,2193.7560000000003,10968.78,2193.7560000000003,-1.0,2.2,0,0.0,0,0.0
1528115458.0,1,1192.4,1192.4,1192.4,953.92,953.92,953.92,953.92,-1.0,1.0,0,0.0,0,0.0
1528147824.0,2,24772.239999999998,12386.119999999999,12386.119999999999,19817.8,9908.9,19817.8,9908.9,1.5,1.5,0,0.0,0,0.0
1528195724.0,1,1251.92,1251.92,1251.92,1001.52,1001.52,1001.52,1001.52,0.0,3.0,0,0.0,0,0.0
1528311958.0,4,5033.4,1258.35,1137.44,3705.08,926.27,3705.08,926.27,-1.0,0.25,0,0.0,0,0.0
1528377454.0,1,1089.67,1089.67,1089.67,1089.67,1089.67,1089.67,1089.67,-1.0,2.0,0,0.0,0,0.0
1528390507.0,1,849.14,849.14,849.14,495.34,495.34,495.34,495.34,2.0,2.0,0,0.0,0,0.0
1528499969.0,5,2991.3500000000004,598.2700000000001,291.17,2606.42,521.284,2606.42,521.284,0.6,1.2,0,0.0,0,0.0
1528538808.0,2,1676.14,838.07,838.07,971.1,485.55,971.1,485.55,-2.0,0.0,0,0.0,0,0.0
1528573037.0,2,2892.7,1446.35,1446.35,1942.8,971.4,1942.8,971.4,-2.0,2.0,0,0.0,0,0.0
1538108725.0,1,915.48,915.48,915.48,574.48,574.48,574.48,574.48,-6.0,0.0,0,0.0,0,0.0
1538110556.0,1,118.43,118.43,118.43,88.43,88.43,88.43,88.43,-5.0,0.0,0,0.0,0,0.0
1538209077.0,2,3957.94,1978.97,1978.97,3166.36,1583.18,3166.36,1583.18,1.0,0.0,0,0.0,0,0.0
1538247762.0,1,1489.57,1489.57,1489.57,1489.57,1489.57,1489.57,1489.57,-5.0,0.0,0,0.0,0,0.0
1538284401.0,3,3952.16,1317.3866666666665,1307.53,2788.92,929.64,2788.92,929.64,-2.0,1.3333333333333333,0,0.0,0,0.0
1538313861.0,1,2051.74,2051.74,2051.74,0.0,0.0,0.0,0.0,-1.0,2.0,0,0.0,0,0.0
1538349469.0,47,74942.81,1594.5278723404256,1847.46,60074.01,1278.170425531915,60074.01,1278.170425531915,-2.8297872340425534,1.0851063829787233,0,0.0,0,0.0
1538399118.0,6,7481.99,1246.9983333333332,1132.42,5428.5,904.75,5428.5,904.75,-2.5,0.8333333333333334,0,0.0,0,0.0
1538422977.0,3,4034.58,1344.86,1341.45,842.33,280.7766666666667,842.33,280.7766666666667,2.0,1.0,0,0.0,0,0.0
1538460878.0,2,2907.4,1453.7,1453.7,1953.12,976.56,1953.12,976.56,-5.5,1.5,0,0.0,0,0.0
1538526207.0,1,1519.07,1519.07,1519.07,1215.25,1215.25,1215.25,1215.25,-5.0,0.0,0,0.0,0,0.0
1538643036.0,5,3945.88,789.176,753.7,3797.02,759.404,3797.02,759.404,-1.4,2.0,0,0.0,0,0.0
1548244171.0,2,2446.0,1223.0,1223.0,2446.0,1223.0,2446.0,1223.0,4.5,1.0,0,0.0,0,0.0
1548266547.0,5,6553.2,1310.6399999999999,1400.54,6553.2,1310.6399999999999,6553.2,1310.6399999999999,-3.2,1.2,0,0.0,0,0.0
1548278476.0,1,8587.93,8587.93,8587.93,6870.35,6870.35,6870.35,6870.35,-6.0,0.0,0,0.0,0,0.0
1548291222.0,9,7261.11,806.79,811.1,6026.57,669.6188888888888,6026.57,669.6188888888888,-0.5,0.5555555555555556,0,0.0,0,0.0
1548293343.0,9,12596.44,1399.6044444444444,1433.77,10077.11,1119.6788888888889,10077.11,1119.6788888888889,1.0,0.7777777777777778,0,0.0,0,0.0
1548306343.0,1,1396.74,1396.74,1396.74,1117.39,1117.39,1117.39,1117.39,3.0,0.0,0,0.0,0,0.0
1548320435.0,1,714.4,714.4,714.4,453.09,453.09,453.09,453.09,5.0,3.0,1,1.0,0,0.0
1548393937.0,1,743.85,743.85,743.85,595.08,595.08,595.08,595.08,-1.0,3.0,0,0.0,0,0.0
1548472475.0,2,5349.57,2674.785,2674.785,4279.68,2139.84,4279.68,2139.84,-1.5,0.0,0,0.0,0,0.0
1548538010.0,2,1787.74,893.87,893.87,1430.1799999999998,715.0899999999999,1430.1799999999998,715.0899999999999,-5.5,0.0,0,0.0,0,0.0
1548569924.0,2,1971.28,985.64,985.64,1577.02,788.51,1577.02,788.51,-1.0,1.0,0,0.0,0,0.0
1548622285.0,1,1623.17,1623.17,1623.17,1166.35,1166.35,1166.35,1166.35,4.0,0.0,0,0.0,0,0.0
1548634991.0,5,6607.37,1321.474,1341.92,5285.92,1057.184,5285.92,1057.184,1.4,0.4,0,0.0,0,0.0
1548745383.0,1,1512.77,1512.77,1512.77,1210.21,1210.21,1210.21,1210.21,-2.0,0.0,0,0.0,0,0.0
1548750573.0,4,3605.92,901.48,851.0,2884.73,721.1825,2884.73,721.1825,-2.75,1.5,0,0.0,0,0.0
1548760119.0,4,6219.57,1554.8925,1614.78,4975.64,1243.91,4975.64,1243.91,-2.25,0.75,0,0.0,0,0.0
1548788771.0,15,76771.61,5118.107333333333,1585.12,60788.700000000004,4052.5800000000004,60788.700000000004,4052.5800000000004,0.13333333333333333,0.4666666666666667,0,0.0,0,0.0
1558308825.0,111,227322.2252238903,2047.9479749900026,1246.85,107043.23,964.3534234234234,110146.45,992.3103603603603,-1.128440366972477,0.8468468468468469,0,0.0,0,0.0
1558310052.0,1,1156.41,1156.41,1156.41,738.72,738.72,738.72,738.72,3.0,0.0,0,0.0,0,0.0
1558355305.0,4,3392.5699999999997,848.1424999999999,830.01,2714.06,678.515,2714.06,678.515,-6.0,0.25,0,0.0,0,0.0
1558528356.0,5,5774.22,1154.844,1274.99,4005.08,801.016,4768.46,953.692,-0.2,1.2,0,0.0,0,0.0
1558529206.0,3,3646.38,1215.46,999.08,2917.12,972.3733333333333,2917.12,972.3733333333333,-0.3333333333333333,1.0,0,0.0,0,0.0
1558657312.0,2,2199.36,1099.68,1099.68,1573.0900000000001,786.5450000000001,1573.0900000000001,786.5450000000001,-0.5,1.0,0,0.0,0,0.0
1558782888.0,2,2523.3999999999996,1261.6999999999998,1261.6999999999998,1859.71,929.855,1859.71,929.855,-1.0,0.0,0,0.0,0,0.0
1558797266.0,3,4402.72,1467.5733333333335,1340.11,3149.38,1049.7933333333333,3149.38,1049.7933333333333,0.6666666666666666,0.0,0,0.0,0,0.0
1558898882.0,2,2719.48,1359.74,1359.74,1802.78,901.39,1802.78,901.39,-1.5,1.0,0,0.0,0,0.0
1558916890.0,2,3292.0,1646.0,1646.0,2447.2,1223.6,2447.2,1223.6,0.5,1.5,0,0.0,0,0.0
1558984633.0,1,1449.66,1449.66,1449.66,973.33,973.33,973.33,973.33,1.0,3.0,0,0.0,0,0.0
1568061059.0,1,1003.86,1003.86,1003.86,1003.86,1003.86,1003.86,1003.86,0.0,3.0,1,1.0,0,0.0
1568404838.0,1,1651.74,1651.74,1651.74,1651.74,1651.74,1651.74,1651.74,1.0,0.0,0,0.0,0,0.0
1568432144.0,2,1994.25,997.125,997.125,1222.6,611.3,1222.6,611.3,2.5,1.0,0,0.0,0,0.0
1568440287.0,2,3076.21,1538.105,1538.105,2088.17,1044.085,2088.17,1044.085,-3.0,1.0,0,0.0,0,0.0
1568553519.0,5,5271.8,1054.3600000000001,937.09,3850.9799999999996,770.1959999999999,3850.9799999999996,770.1959999999999,2.4,1.8,0,0.0,0,0.0
1568555498.0,1,1598.38,1598.38,1598.38,1598.38,1598.38,1598.38,1598.38,-4.0,1.0,0,0.0,0,0.0
1568602472.0,1,865.31,865.31,865.31,692.24,692.24,692.24,692.24,-2.0,1.0,0,0.0,0,0.0
1568606051.0,1,1691.54,1691.54,1691.54,1353.24,1353.24,1353.24,1353.24,0.0,0.0,0,0.0,0,0.0
1568647519.0,1,111044.094158186,111044.094158186,111044.094158186,986.36,986.36,986.36,986.36,3.0,0.0,0,0.0,0,0.0
1568664613.0,16,15626.07,976.629375,1075.17,15051.07,940.691875,15051.07,940.691875,-1.75,0.4375,1,0.0625,0,0.0
1568672939.0,9,19398.23,2155.358888888889,1063.3,14855.390000000001,1650.598888888889,14855.390000000001,1650.598888888889,-2.2222222222222223,1.2222222222222223,0,0.0,0,0.0
1568748242.0,1,1233.8,1233.8,1233.8,800.64,800.64,800.64,800.64,-2.0,0.0,0,0.0,0,0.0
1568806297.0,3,3431.68,1143.8933333333332,1052.92,2464.4,821.4666666666667,2464.4,821.4666666666667,-1.6666666666666667,0.6666666666666666,0,0.0,0,0.0
1568818151.0,4,4626.64,1156.66,1160.335,3701.31,925.3275,3701.31,925.3275,-3.25,0.25,0,0.0,0,0.0
1568856045.0,2,2117.8,1058.9,1058.9,1694.26,847.13,1694.26,847.13,-4.5,1.5,0,0.0,0,0.0
1568904480.0,2,1644.56,822.28,822.28,1315.63,657.815,1315.63,657.815,-1.5,0.0,0,0.0,0,0.0
1578235735.0,2,2496.7700000000004,1248.3850000000002,1248.3850000000002,1997.45,998.725,1997.45,998.725,-2.5,0.0,0,0.0,0,0.0
1578539979.0,1,1574.1,1574.1,1574.1,1072.88,1072.88,1072.88,1072.88,3.0,2.0,0,0.0,0,0.0
1578560090.0,2,12672.34,6336.17,6336.17,12672.34,6336.17,12672.34,6336.17,-3.0,1.0,0,0.0,0,0.0
1578573085.0,2,15151.369999999999,7575.6849999999995,7575.6849999999995,12121.09,6060.545,12121.09,6060.545,-0.5,1.0,0,0.0,0,0.0
1578574521.0,4,3511.9799999999996,877.9949999999999,877.9949999999999,2761.56,690.39,2761.56,690.39,-2.0,0.0,0,0.0,0,0.0
1578599775.0,1,605.83,605.83,605.83,605.83,605.83,605.83,605.83,-4.0,0.0,0,0.0,0,0.0
1578677456.0,7,8433.75,1204.8214285714287,1411.41,8188.75,1169.8214285714287,8188.75,1169.8214285714287,2.7142857142857144,1.0,0,0.0,0,0.0
1578774477.0,3,3741.16,1247.0533333333333,1260.24,3741.16,1247.0533333333333,3741.16,1247.0533333333333,0.3333333333333333,0.6666666666666666,0,0.0,0,0.0
1578795894.0,2,20553.440000000002,10276.720000000001,10276.720000000001,16442.74,8221.37,16442.74,8221.37,-2.5,0.0,0,0.0,0,0.0
1578821005.0,1,1452.8,1452.8,1452.8,1162.24,1162.24,1162.24,1162.24,2.0,0.0,0,0.0,0,0.0
1578928826.0,9,14060.5,1562.2777777777778,1333.32,9234.230000000001,1026.0255555555557,9234.230000000001,1026.0255555555557,-1.6666666666666667,0.3333333333333333,0,0.0,0,0.0
1588080030.0,1,836.23,836.23,836.23,668.98,668.98,1455.54,1455.54,1.0,1.0,0,0.0,0,0.0
1588081681.0,20,18114.75,905.7375,951.62,14868.86,743.443,14868.86,743.443,-0.6,0.65,0,0.0,0,0.0
1588088025.0,2,1861.3600000000001,930.6800000000001,930.6800000000001,1489.0900000000001,744.5450000000001,1489.0900000000001,744.5450000000001,-2.5,1.5,0,0.0,0,0.0
1588294045.0,2,1702.0,851.0,851.0,1361.6,680.8,1361.6,680.8,-2.0,0.0,0,0.0,0,0.0
1588616742.0,1,642.78,642.78,642.78,514.22,514.22,514.22,514.22,-5.0,3.0,0,0.0,0,0.0
1588635973.0,1,1690.12,1690.12,1690.12,1352.1,1352.1,1352.1,1352.1,2.0,2.0,0,0.0,0,0.0
1588636351.0,1,1314.89,1314.89,1314.89,1051.91,1051.91,1051.91,1051.91,-1.0,1.0,0,0.0,0,0.0
1588732747.0,1,748.44,748.44,748.44,598.76,598.76,598.76,598.76,0.0,0.0,0,0.0,0,0.0
1588912703.0,2,3317.3599999999997,1658.6799999999998,1658.6799999999998,3006.3,1503.15,3006.3,1503.15,-1.0,0.0,0,0.0,0,0.0
1588925804.0,5,7757.99,1551.598,1571.09,5713.49,1142.6979999999999,5713.49,1142.6979999999999,-3.0,0.8,0,0.0,0,0.0
1588952618.0,1,1023.26,1023.26,1023.26,818.6,818.6,818.6,818.6,-1.0,0.0,0,0.0,0,0.0
1588964399.0,1,14512.21,14512.21,14512.21,11609.77,11609.77,11609.77,11609.77,4.0,0.0,0,0.0,0,0.0
1598053472.0,17,14044.68,826.1576470588235,797.72,11235.49,660.9111764705882,11796.82,693.9305882352941,-4.0588235294117645,0.7647058823529411,0,0.0,0,0.0
1598095325.0,2,1921.94,960.97,960.97,1921.94,960.97,1921.94,960.97,-0.5,0.0,0,0.0,0,0.0
1598152019.0,3,1915.78,638.5933333333334,507.76,1532.63,510.8766666666667,1532.63,510.8766666666667,-3.6666666666666665,0.0,1,0.3333333333333333,0,0.0
1598756686.0,1,1174.9,1174.9,1174.9,939.92,939.92,939.92,939.92,-2.0,2.0,0,0.0,0,0.0
1598765398.0,7,4955.37,707.91,706.09,3964.3,566.3285714285714,3964.3,566.3285714285714,-1.2857142857142858,1.0,0,0.0,0,0.0
1598776742.0,1,643.82,643.82,643.82,643.82,643.82,643.82,643.82,-4.0,2.0,0,0.0,0,0.0
1598788218.0,2,2346.42,1173.21,1173.21,1769.7800000000002,884.8900000000001,1769.7800000000002,884.8900000000001,0.0,1.0,0,0.0,0,0.0
1598898389.0,2,2753.96,1376.98,1376.98,2203.17,1101.585,2203.17,1101.585,-4.0,0.0,0,0.0,0,0.0
1609057223.0,1,1623.01,1623.01,1623.01,1298.42,1298.42,1298.42,1298.42,-4.0,0.0,0,0.0,0,0.0
1609120682.0,2,2646.15,1323.075,1323.075,1932.46,966.23,1932.46,966.23,-3.5,0.0,0,0.0,0,0.0
1609201060.0,2,1932.8200000000002,966.4100000000001,966.4100000000001,1932.8200000000002,966.4100000000001,1932.8200000000002,966.4100000000001,-7.0,0.5,0,0.0,0,0.0
1609207034.0,1,1320.61,1320.61,1320.61,1056.49,1056.49,1056.49,1056.49,6.0,0.0,0,0.0,0,0.0
1609231927.0,1,1338.01,1338.01,1338.01,884.89,884.89,884.89,884.89,-3.0,0.0,0,0.0,0,0.0
1609289883.0,1,763.65,763.65,763.65,610.92,610.92,610.92,610.92,0.0,0.0,0,0.0,0,0.0
1609298751.0,1,1595.09,1595.09,1595.09,1216.16,1216.16,1216.16,1216.16,-1.0,1.0,0,0.0,0,0.0
1609374842.0,1,851.0,851.0,851.0,680.8,680.8,680.8,680.8,1.0,0.0,0,0.0,0,0.0
1609384700.0,10,13511.630000000001,1351.163,1341.685,9523.88,952.3879999999999,9523.88,952.3879999999999,0.3,0.5,0,0.0,0,0.0
1609814219.0,1,995.75,995.75,995.75,611.68,611.68,611.68,611.68,2.0,1.0,0,0.0,0,0.0
1609817220.0,4,3386.4,846.6,955.125,2709.14,677.285,2860.6499999999996,715.1624999999999,3.75,0.0,0,0.0,0,0.0
1609820125.0,44,501338.83999999997,11394.064545454545,2004.0,380240.58999999997,8641.83159090909,380240.58999999997,8641.83159090909,-1.1363636363636365,0.8409090909090909,0,0.0,0,0.0
1609842152.0,1,840.2,840.2,840.2,840.2,840.2,840.2,840.2,0.0,0.0,0,0.0,0,0.0
1609854439.0,2,2031.92,1015.96,1015.96,1625.55,812.775,1625.55,812.775,-0.5,1.0,0,0.0,0,0.0
1609928134.0,2,2034.12,1017.06,1017.06,1627.28,813.64,1627.28,813.64,-3.0,1.5,0,0.0,0,0.0
1619019791.0,5,3242.2999999999997,648.4599999999999,596.8,2593.8599999999997,518.7719999999999,3530.45,706.0899999999999,0.4,1.0,0,0.0,0,0.0
1619038536.0,2,2839.5,1419.75,1419.75,2769.5,1384.75,2769.5,1384.75,3.5,1.0,0,0.0,0,0.0
1619061769.0,1,797.72,797.72,797.72,0.0,0.0,0.0,0.0,3.0,3.0,0,0.0,0,0.0
1619232295.0,2,2597.24,1298.62,1298.62,2077.78,1038.89,2077.78,1038.89,4.0,0.0,0,0.0,0,0.0
1619274388.0,2,3005.08,1502.54,1502.54,2217.66,1108.83,2217.66,1108.83,-3.0,0.0,0,0.0,0,0.0
1619351160.0,23,22143.91,962.778695652174,886.61,17714.98,770.2165217391304,17714.98,770.2165217391304,-0.21739130434782608,1.0869565217391304,1,0.043478260869565216,0,0.0
1619597143.0,1,1770.23,1770.23,1770.23,1416.18,1416.18,1416.18,1416.18,-4.0,0.0,1,1.0,0,0.0
1629071758.0,4,4049.1,1012.275,1034.01,3239.27,809.8175,3239.27,809.8175,0.5,1.0,0,0.0,0,0.0
1629077235.0,1,728.83,728.83,728.83,583.05,583.05,583.05,583.05,1.0,0.0,0,0.0,0,0.0
1629102819.0,2,2660.62,1330.31,1330.31,2128.49,1064.245,2128.49,1064.245,3.5,0.0,0,0.0,0,0.0
1629279666.0,3,3777.0699999999997,1259.0233333333333,1076.28,2842.81,947.6033333333334,2842.81,947.6033333333334,2.3333333333333335,2.0,0,0.0,0,0.0
1629328836.0,5,17524.51,3504.9019999999996,1529.84,14019.61,2803.922,14019.61,2803.922,1.0,1.0,0,0.0,0,0.0
1629329735.0,4,3478.25,869.5625,727.6,2869.8,717.45,2869.8,717.45,-0.5,0.0,0,0.0,0,0.0
1629499751.0,3,2331.0899999999997,777.0299999999999,574.37,1772.7199999999998,590.9066666666666,1772.7199999999998,590.9066666666666,-4.0,1.3333333333333333,0,0.0,0,0.0
1629556527.0,2,2394.05,1197.025,1197.025,1553.98,776.99,1553.98,776.99,-6.5,0.0,0,0.0,0,0.0
1629649751.0,1,727.95,727.95,727.95,395.97,395.97,395.97,395.97,-4.0,1.0,0,0.0,0,0.0
1639172810.0,8,6049.04,756.13,748.44,2777.95,347.24375,4839.29,604.91125,-3.75,1.125,0,0.0,0,0.0
1639221302.0,1,847.28,847.28,847.28,677.83,677.83,677.83,677.83,-7.0,3.0,0,0.0,0,0.0
1639240393.0,1,989.36,989.36,989.36,791.48,791.48,791.48,791.48,2.0,2.0,0,0.0,0,0.0
1639271794.0,6,4809.13,801.5216666666666,769.92,3847.33,641.2216666666667,3847.33,641.2216666666667,1.1666666666666667,0.3333333333333333,0,0.0,0,0.0
1639413925.0,1,1843.16,1843.16,1843.16,1474.53,1474.53,1474.53,1474.53,2.0,3.0,0,0.0,0,0.0
1639514094.0,3,3257.88,1085.96,1151.18,2606.29,868.7633333333333,2606.29,868.7633333333333,-2.6666666666666665,1.0,0,0.0,0,0.0
1639518798.0,5,17629.16,3525.832,1201.65,14103.32,2820.6639999999998,14103.32,2820.6639999999998,2.0,1.0,0,0.0,0,0.0
1639533763.0,1,1192.77,1192.77,1192.77,954.22,954.22,954.22,954.22,1.0,0.0,0,0.0,0,0.0
1639534290.0,7,33892.65,4841.807142857143,1507.46,26744.81,3820.687142857143,26744.81,3820.687142857143,-1.2857142857142858,1.0,0,0.0,0,0.0
1639576812.0,3,4376.75,1458.9166666666667,1466.86,3403.15,1134.3833333333334,3403.15,1134.3833333333334,-2.0,1.6666666666666667,0,0.0,0,0.0
1639593338.0,2,16975.17,8487.585,8487.585,13580.13,6790.065,15296.3,7648.15,-5.5,2.5,0,0.0,0,0.0
1639693492.0,1,1330.86,1330.86,1330.86,1064.69,1064.69,1064.69,1064.69,5.0,1.0,0,0.0,0,0.0
1639699309.0,2,1886.34,943.17,943.17,1509.06,754.53,1509.06,754.53,-3.0,1.5,0,0.0,0,0.0
1639760804.0,3,4226.849999999999,1408.9499999999998,880.88,3008.68,1002.8933333333333,3008.68,1002.8933333333333,-1.0,0.3333333333333333,0,0.0,0,0.0
1649260845.0,3,84752.36084110459,28250.786947034863,324.68,1187.57,395.8566666666666,1187.57,395.8566666666666,-2.3333333333333335,1.3333333333333333,0,0.0,0,0.0
1649368523.0,1,511.33,511.33,511.33,222.66,222.66,222.66,222.66,4.0,0.0,0,0.0,0,0.0
